t,V,V_sum,sea_level,sea_level_cumulative
2106.25,903611383.6078879,154120513017.0837,0.002289536533326293,0.39050475844904264
2106.5,927409956.4967135,155047922973.5804,0.0023498364620992565,0.3928545949111419
2106.75,951545866.8346847,155999468840.4151,0.0024109911238115,0.3952655860349534
2107.0,976026540.790236,156975495381.20532,0.0024730193346092586,0.3977386053695626
2107.25,1000859617.8040589,157976354999.00937,0.0025359404510199887,0.40027454582058264
2107.5,1026052958.2263665,159002407957.23575,0.0025997743893033842,0.402874320209886
2107.75,1051614651.2842166,160054022608.51996,0.002664541645638677,0.4055388618555247
2108.0,1077553023.394104,161131575631.91406,0.0027302633171867735,0.40826912517271147
2108.25,1103876646.8377912,162235452278.75186,0.002796961124072747,0.4110660862967842
2108.5,1130594348.820674,163366046627.57254,0.0028646574323375833,0.4139307437291218
2108.75,1157715220.9310753,164523761848.5036,0.0029333752779057832,0.4168641190070276
2109.0,1185248629.0229404,165709010477.52655,0.003003138391625764,0.4198672573986533
2109.25,1213204223.542538,166922214701.0691,0.00307397122543527,0.4229412286240886
2109.5,1241591950.3239732,168163806651.39307,0.0031458989797146304,0.42608712760380324
2109.75,1270422061.8774908,169434228713.27057,0.003218947631888643,0.42930607523569186
2110.0,1299705129.1976562,170733933842.46823,0.0032931439663456967,0.4325992192020376
2110.25,1329452054.11868,172063385896.5869,0.0033685156057432285,0.43596773480778084
2110.5,1359674082.2478733,173423059978.83478,0.003445091043778026,0.4394128258515589
2110.75,1390382816.507604,174813442795.34238,0.003522899679498325,0.4429357255310572
2111.0,1421590231.3207242,176235033026.6631,0.0036019718532463176,0.44653769738430354
2111.25,1453308687.4737437,177688341714.13684,0.0036823388843178952,0.45022003626862145
2111.5,1485550947.6978881,179173892661.83472,0.0037640331104413518,0.4539840693790628
2111.75,1518330193.0068643,180692222854.84158,0.0038470879291733965,0.4578311573082362
2112.0,1551660039.8348837,182243882894.67645,0.003931537841322837,0.46176269514955903
2112.25,1585554558.0223923,183829437452.69885,0.0040174184965221385,0.4657801136460812
2112.5,1620028289.6968632,185449465742.39572,0.004104766741066874,0.46988488038714804
2112.75,1655096269.102039,187104562011.49777,0.004193620668158308,0.47407850105530636
