t,H,L,1H,1L,2H,2L,3H,3L,4H,4L,5H,5L,6H,6L,7H,7L,8H,8L,9H,9L,10H,10L,aH,aL
3.5,2.1800025908780443,4.4399835152674125,2.302463690783754,4.600188039175699,2.285554713224779,4.598867593513563,2.288776000895046,4.598198455182131,2.281636773477106,4.589152119485093,2.2883803481136966,4.596188975349045,2.2992566773269534,4.59862214352301,2.3070204769982032,4.609696122719717,2.301747662350201,4.583053614624031,2.3039191445592464,4.606255847520405,2.309926374639628,4.613120049400195,2.296868186236861,4.599334296049288
3.75,2.180002730819557,4.43998235786147,2.302557803821587,4.599938309447878,2.2856731319887773,4.598567528777956,2.2888890082046496,4.597909894634053,2.2817516072091135,4.588861836011935,2.288491993761685,4.595903733070359,2.299354205949437,4.598365715640826,2.307117012444118,4.609439126872947,2.301825675371,4.58284106169689,2.304017062678119,4.605996806876638,2.310021806000256,4.612864520587705,2.2969699307428746,4.599068853361719
4.0,2.180002864801598,4.439981203014111,2.302651513711506,4.599689458799171,2.2857910811645166,4.59826850684933,2.2890015606487855,4.59762234005319,2.2818659867768614,4.58857255874925,2.288603189426523,4.595619485011814,2.2994513224192183,4.598110188758533,2.3072131322457023,4.609183038767814,2.3019033426860354,4.582629253865057,2.3041145631289073,4.605738679383534,2.310116822971197,4.612609895989042,2.297071251517925,4.5988043406226735
4.25,2.180002992834656,4.439980050703499,2.302744821763622,4.5994414841242826,2.2859085621602815,4.597970524245498,2.2891136596157655,4.5973357880401835,2.2819799135455825,4.588284284338358,2.2887139364851166,4.595336227809202,2.299548028059519,4.597855559721653,2.307308837755417,4.608927855189441,2.301980665457096,4.582418188439009,2.304211647260496,4.6054814618262245,2.310211426909721,4.612356172384861,2.2971721499012614,4.5985407546118715
4.5,2.1800031149291854,4.439978900907872,2.3028377292851054,4.599194382326796,2.28602557638193,4.597673577493095,2.2892253064913506,4.597050235204518,2.28209338887809,4.5879970094291505,2.2888242363118088,4.595053958107111,2.299644324190691,4.597601825384566,2.30740413032272,4.608673572932128,2.3020576448430314,4.582207862737373,2.3043083164188274,4.605225150998922,2.3103056191700424,4.612103346565083,2.2972726272293595,4.598278092117874
4.75,2.180003231095611,4.439977753605534,2.302930237580182,4.598948150319162,2.286142125232886,4.597377663127572,2.2893365026587413,4.596765678164522,2.2822064141347704,4.587710730680084,2.2889340902783726,4.594772672558917,2.2997402121302133,4.597348982610505,2.307499011294063,4.60842018879934,2.30213428199975,4.581998274086905,2.304404571946897,4.604969743704914,2.3103994011033127,4.611851415328884,2.2973726848359184,4.598016349938081
5.0,2.180003341344322,4.439976608774863,2.3030223479501313,4.598702785022688,2.286258210114129,4.597082777693198,2.289447249498572,4.596482113547358,2.2823189906735752,4.5874254447581775,2.2890434997540035,4.59449236782678,2.299835693192687,4.597097028271542,2.307593482012886,4.6081676996036975,2.302210578080219,4.581789419822483,2.3045004151847484,4.604715236756554,2.3104927740576184,4.611600375484687,2.297472324051857,4.597755524878716
5.25,2.1800034456856765,4.439975466394304,2.303114061693282,4.598458283367527,2.286373832424186,4.596788917743048,2.2895575483889026,4.596199537989016,2.2824311198500142,4.587141148339005,2.289152466105312,4.594213040581638,2.299930768689831,4.59684595924858,2.307687543819615,4.607916102166961,2.3022865342344656,4.581581297287089,2.30459584746947,4.604461626975246,2.310585739377978,4.611350223850148,2.2975715462053055,4.597495613754825
5.5,2.1800035441300007,4.439974326442375,2.3032053801050094,4.598214642292667,2.2864889935591237,4.596496079839002,2.289667400705211,4.595917948134311,2.282542803017146,4.586857838106692,2.2892609906963175,4.5939346875032,2.3000254399304794,4.5965957724313435,2.3077811980516585,4.607665393320024,2.302362151609577,4.581373903831797,2.3046908701351914,4.604208911191438,2.3106782984063376,4.611100957252145,2.297670352621605,4.597236613390261
5.75,2.180003636687588,4.43997318889766,2.3032963044777324,4.597971858745917,2.28660369491254,4.596204260551742,2.289776807820387,4.5956373406368725,2.2826540415255723,4.586575510753909,2.28936907488844,4.593657305279937,2.3001197082205764,4.596346464718365,2.3078744460434018,4.6074155699029005,2.3024374313496994,4.581167236815757,2.3047854845130775,4.60395708624461,2.3107704524815675,4.610852572526766,2.2977687446232995,4.596978520617677
6.0,2.180003723368699,4.439972053738816,2.3033868361009104,4.5977299296839,2.2867179378755544,4.595913456460742,2.2898857711047236,4.595357712159142,2.2827648367234303,4.5862941629818685,2.2894767200404953,4.59338089060908,2.3002135748631733,4.596098033016976,2.3079672891262057,4.607166628764715,2.30251237459604,4.580961293606183,2.3048796919313266,4.603706148983264,2.3108622029394597,4.610605066519297,2.2978667235301318,4.596721332278517
6.25,2.1800038041835634,4.439970920944568,2.3034769762610403,4.597488852072037,2.2868317238368014,4.5956236641542665,2.289994291925912,4.595079059372366,2.2828751899563846,4.586013791500315,2.2895839275086862,4.5931054401966085,2.300307041158425,4.595850474243301,2.308059728628403,4.606918566763688,2.3025869824868663,4.580756071578339,2.3049734937151665,4.603456096264909,2.3109535511127244,4.61035843608421,2.297964290659041,4.596465045223004
6.5,2.1800038791423786,4.439969790493707,2.3035667262416544,4.597248622884539,2.286945054182422,4.595334880229367,2.2901023716490325,4.594801378956586,2.28298510256762,4.585734393027525,2.2896906986465972,4.592830950757249,2.3004001084035868,4.595603785322238,2.3081517658752935,4.606671380767126,2.3026612561575064,4.580551568115523,2.30506689118685,4.603206924956058,2.311044498330987,4.6101126780851525,2.2980614473241547,4.596209656310136
6.75,2.180003948255309,4.439968662365099,2.3036560873233167,4.597009239104393,2.2870579302960543,4.595047101291872,2.2902100116365496,4.594524667600634,2.283094575897836,4.585455964290294,2.289797034805188,4.592557419014464,2.300492777893009,4.595357963187454,2.308243402189142,4.60642506765141,2.30273519674035,4.580347780609056,2.305159885665653,4.602958631932208,2.3111350459207847,4.609867789394931,2.2981581948367884,4.595955162407671
7.0,2.1800040115324903,4.439967536537673,2.303745060783621,4.596770697723351,2.287170353558828,4.594760323956385,2.2903172132483043,4.59424892200213,2.283203611285237,4.585178502023941,2.289902937332787,4.592284841700446,2.3005850509181354,4.595113004781374,2.3083346388891757,4.606179624301983,2.302808805364849,4.580144706458265,2.3052524784678683,4.602711214077835,2.311225195205564,4.6096237668955045,2.298254534505437,4.59570156039212
7.25,2.180004068984023,4.439966412990429,2.3038336478971875,4.596532995741918,2.2872823253493557,4.59447454484628,2.290423977841507,4.593974138867466,2.2833122100655285,4.5849020029722904,2.2900084075750846,4.5920132155561095,2.3006769287675,4.594868907055167,2.3084254772915793,4.60593504761334,2.302882083157518,4.579942343070468,2.305344670906805,4.60246466828638,2.3113149475056782,4.609380607477967,2.2983504676357747,4.595448847148738
7.5,2.1800041206199787,4.439965291702433,2.303921849935662,4.596296130169341,2.2873938470437234,4.594189760593691,2.2905303067707328,4.593700314911808,2.283420373571908,4.584626463887677,2.290113446875127,4.591742537331087,2.3007684127267236,4.594625666968738,2.308515918709494,4.6056913344890145,2.3029550312419347,4.579740687860964,2.305436464292784,4.60221899146024,2.3114043041383843,4.6091383080425405,2.2984459955306478,4.5951970195715095
7.75,2.1800041664503955,4.439964172652822,2.3040096681677125,4.596060098023594,2.2875049200154858,4.593905967839513,2.2906362013879127,4.593427446859082,2.2835281031350596,4.584351881530931,2.2902180565733103,4.591472803783718,2.30085950407851,4.594383281490714,2.308605964453014,4.605448481841567,2.30302765073874,4.579539738253016,2.3055278599331346,4.6019741805107515,2.31149326641784,4.608896865498556,2.2985411194900722,4.594946074563144
8.0,2.180004206485282,4.439963055820798,2.3040971038590263,4.595824896331372,2.287615545635657,4.5936231632333895,2.2907416630423296,4.593155531441973,2.2836354000831465,4.584078252671378,2.2903222380073753,4.591204011681044,2.300950204102644,4.594141747598437,2.3086956158291825,4.605206486592571,2.3030999427656407,4.579339491677834,2.305618859132192,4.601730232358185,2.311581835655102,4.608656276764446,2.2986358408112295,4.594696009035063
8.25,2.1800042407346143,4.439961941185633,2.304184158272309,4.595590522128071,2.2877257252727037,4.593341343433712,2.2908466930806104,4.592884565401913,2.2837422657418056,4.58380557408683,2.2904259925124006,4.590936157798799,2.301040514075987,4.593901062277948,2.308784874141991,4.604965345672603,2.3031719084374083,4.579139945574566,2.3057094631912944,4.60148714393173,2.3116700131581234,4.608416538767729,2.2987301607884634,4.59444681990739
8.5,2.180004269208338,4.439960828726663,2.304270832667281,4.5953569724577825,2.2878354602925386,4.593060505107612,2.2909512928467213,4.592614545489074,2.28384870143414,4.583533842563579,2.2905293214207965,4.590669238921404,2.301130435272477,4.593661222523979,2.308873740692376,4.604725056021232,2.3032435488658813,4.578941097390279,2.30579967340878,4.601244912169483,2.3117578002317507,4.608177648444999,2.2988240807132736,4.594198504108943
8.75,2.180004291916368,4.439959718423294,2.3043571283006785,4.5951242443732765,2.2879447520585114,4.592780644930954,2.29105546368196,4.592345468462364,2.283954708480713,4.58326305489639,2.2906322260623004,4.590403251841956,2.3012199689631223,4.59342222533994,2.3089622167782156,4.604485614587003,2.3033148651599658,4.578742944579949,2.305889491079983,4.601003534018439,2.3118451981777226,4.607939602741912,2.298917601874317,4.593951058577218
9.0,2.180004308868587,4.4399586102549975,2.3044430464262473,4.5948923349359925,2.2880536019314044,4.59250175958833,2.291159206924952,4.592077331089416,2.2840602881995418,4.582993207888496,2.2907347077639706,4.590138193362226,2.301309116416002,4.593184067737909,2.309050303694328,4.604247018327426,2.303385858425636,4.578545484606439,2.3059789174972334,4.600763006434475,2.311932208294667,4.607702398613171,2.2990107255573986,4.593704480258388
9.25,2.180004320074848,4.439957504201312,2.304528588294744,4.594661241216024,2.2881620112694225,4.592223845773054,2.291262523911642,4.591810130146581,2.284165441906092,4.5827242983515895,2.2908367678501804,4.589874060292644,2.3013978788962612,4.59294674673862,2.3091380027324693,4.6040092642089645,2.303456529765936,4.578348714940493,2.306067953949852,4.600523326382341,2.312018831878099,4.607466033022513,2.29910345304547,4.593458766107282
9.5,2.180004325544973,4.439956400241841,2.304613755153933,4.59443096029211,2.288269981428189,4.591946900187154,2.2913654159752923,4.591543862418922,2.2842701709132713,4.582456323105816,2.2909384076426136,4.589610849452296,2.30148625766611,4.592710259371447,2.309225315181331,4.603772349207023,2.3035268802809807,4.578152633060715,2.3061566017241493,4.600284490835647,2.3121050702204196,4.607230502942701,2.299195785618629,4.593213913087383
9.75,2.180004325288753,4.4399552983562565,2.3046985482485853,4.594201489251616,2.2883775137607376,4.591670919541366,2.2914678844464724,4.591278524700202,2.284374476531423,4.58218927897977,2.291039628460259,4.589348557668912,2.3015742539848194,4.5924746026744,2.309312242326537,4.6035362703059315,2.3035969110679564,4.577957236453559,2.3062448621034215,4.600046496776852,2.312190924610913,4.6069958053555045,2.299287724554113,4.5929699181708115
10.0,2.180004319315949,4.439954198524296,2.3047829688204766,4.593972825190528,2.2884846096175058,4.5913959005551295,2.2915699306530573,4.591014113792883,2.2844783600683205,4.581923162810481,2.291140431619404,4.589087181778864,2.301661869108721,4.592239773694108,2.3093987854506426,4.603301024498937,2.303666623221123,4.577762522613308,2.30633273636795,4.599809341197251,2.312276396335745,4.60676193725169,2.2993792711262944,4.592726778338318
10.25,2.180004307636291,4.439953100725761,2.304867018108386,4.593744965213437,2.2885912703463283,4.5911218399565765,2.291671555920219,4.59075062650811,2.284581822829162,4.5816579714434145,2.2912408184336313,4.58882671862715,2.301749104291204,4.592005769485808,2.309484945833133,4.603066608788188,2.303736017831815,4.577568489042068,2.306420225794998,4.599573021096963,2.312361486677961,4.606528895631007,2.299470426606684,4.592484490579272
10.5,2.180004290259479,4.43995200494052,2.3049506973480947,4.593517906433524,2.2886974972924308,4.590848734482528,2.2917727615704244,4.590488059665708,2.2846848661165637,4.581393701732459,2.2913407902138117,4.588567165067391,2.301835960782712,4.591772587113333,2.3095707247504196,4.602833020184721,2.303805095988442,4.577375133249744,2.3065073316588087,4.599337533484914,2.3124461969174863,4.606296677502172,2.299561192263919,4.59224305189165
10.75,2.1800042671951827,4.4399509111485065,2.305034007772383,4.593291645972551,2.2888032917984233,4.590576580878487,2.291873548923427,4.5902264100941705,2.284787491230556,4.581130350539921,2.2914403482681016,4.58830851796182,2.3019224398307427,4.591540223649101,2.30965612347584,4.602600255708449,2.303873858776492,4.577182452754031,2.306594055230603,4.599102875378835,2.312530528331121,4.606065279882861,2.2996515693637685,4.592002459282023
11.0,2.1800042384530416,4.439949819329719,2.3051169506110316,4.593066180960845,2.288908655204295,4.590305375898629,2.291973919296264,4.589965674630656,2.2848896994685757,4.5808679147365154,2.291539493901936,4.588050774181274,2.302008542679844,4.591308676174102,2.309741143279655,4.6023683123881485,2.303942307278531,4.576990445080399,2.306680397778577,4.598869043805239,2.312614482192541,4.605834699799688,2.2997415591691253,4.591762709765549
11.25,2.180004204042665,4.439948729464223,2.3051995270908185,4.592841508537286,2.2890135888474066,4.590035116305798,2.29207387400325,4.589705850120972,2.2849914921254633,4.580606391201363,2.291638228418025,4.587793930605185,2.3020942705716134,4.591077941777886,2.309825785429048,4.6021371872614445,2.3040104425742056,4.576799107762072,2.306766360567901,4.598636035799414,2.3126980597722966,4.6056049342881975,2.299831162940003,4.5915238003659615
11.5,2.180004163973632,4.439947641532144,2.305281738435519,4.592617625849295,2.2891180940624847,4.589765798871495,2.2921734143559727,4.589446933419575,2.2850928704934557,4.580345776821978,2.291736553116348,4.587537984121574,2.3021796247446966,4.590848017558551,2.309910051188122,4.6019068773748,2.304078265740244,4.576608438340022,2.3068519448607177,4.598403848405409,2.3127812623378103,4.605375980392848,2.299920381933537,4.5912857281155555
11.75,2.180004118255493,4.439946555513677,2.3053635858659027,4.592394530052818,2.2892221721816166,4.589497420375875,2.2922725416632876,4.589188921389555,2.2851938358621813,4.58008606849426,2.2918344692941517,4.587282931627035,2.302264606434784,4.59061890062273,2.3099939418178996,4.6016773797835,2.3041457778504584,4.576418434362947,2.306937151916139,4.598172478676021,2.312864091153376,4.605147835167001,2.3000092174039795,4.591048490055174
12.0,2.1800040668977667,4.439945471389079,2.305445070599735,4.592172218312317,2.289325824534243,4.589229977607738,2.2923712572313133,4.588931810902629,2.2852943895186555,4.57982726312249,2.291931978245942,4.587028770026735,2.3023492168746102,4.590390588085579,2.310077458576321,4.60144869155164,2.3042129799757456,4.576229093387258,2.3070219829902454,4.597941923672783,2.3129465474801583,4.604920495672902,2.300097670602697,4.590812083234207
12.25,2.1800040099099443,4.439944389138671,2.3055261938517755,4.591950687800752,2.289429052447154,4.588963467364521,2.292469562363427,4.588675598839133,2.2853945327472758,4.579569357619319,2.292029081263482,4.586775496234398,2.302433457293953,4.5901630770707635,2.310160602718242,4.601220809752112,2.3042798731840897,4.576040412977065,2.3071064393360845,4.597712180465948,2.3130286325761893,4.60469395898167,2.3001857427781673,4.590576504710567
12.5,2.180003947301486,4.439943308742839,2.305606956833775,4.591729935699569,2.289531857244482,4.588697886452289,2.29256745836026,4.588420282088013,2.285494266829816,4.579312348905764,2.292125779635787,4.586523107172299,2.3025173289196306,4.589936364710448,2.310243375495435,4.60099373146659,2.304346458540563,4.575852390704161,2.3071905222036686,4.597483246134482,2.3131103476963704,4.604468222173285,2.3002734351759786,4.590341751550691
12.75,2.180003879081822,4.439942230182031,2.3056873607544777,4.5915099591986905,2.2896342402476964,4.58843323168573,2.2926649465196927,4.588165857546813,2.2855935930454216,4.579056233911194,2.29222207464912,4.586271599771255,2.3026008329755,4.589710448145283,2.3103257781565842,4.600767453785519,2.30441273710733,4.575665024148005,2.3072742328399745,4.597255117766044,2.3131916940924704,4.60424328233657,2.3003607490388265,4.590107820829511
13.0,2.180003805260355,4.43994115343676,2.305767406819619,4.591290755496495,2.289736202775599,4.588169499888146,2.292762028136851,4.587912322121671,2.2856925126706065,4.5788010095733265,2.2923179675869885,4.586020970970613,2.3026839706824576,4.5894853245243885,2.310407811947288,4.600541973808096,2.3044787099436457,4.575478310895711,2.307357572488941,4.597027792456977,2.3132726730131234,4.604019136569181,2.3004476856065117,4.589874709630459
13.25,2.180003725846457,4.439940078487603,2.305847096231924,4.591072321799809,2.2898377461443173,4.587906687891444,2.292858704504101,4.587659672727305,2.285791026979245,4.578546672838218,2.2924134597301395,4.585771217718244,2.3027667432584353,4.589260991005347,2.3104894781100564,4.6003172886422625,2.3045443781058608,4.57529224854203,2.3074405423914675,4.596801267312296,2.31335328570383,4.603795781977587,2.300534246115938,4.589642415045454
13.5,2.1800036408494705,4.439939005315198,2.3059264301911098,4.5908546553238905,2.2899388716673004,4.587644792536128,2.2929549769110458,4.587407906287007,2.285889137242572,4.578293220660255,2.2925085523565563,4.585522336970531,2.302849151918402,4.589037444754186,2.3105707778843096,4.600093395404688,2.304609742647422,4.575106834689332,2.307523143785414,4.596575539445671,2.3134335334069553,4.603573215677064,2.3006204318011085,4.589410934174876
13.75,2.18000355027871,4.439937933900247,2.306005409893882,4.590637753292418,2.290039580655313,4.587383810671295,2.2930508466445203,4.587157019732631,2.2859868447291736,4.578040650002146,2.2926032467414537,4.585274325692359,2.3029311978743596,4.588814682945368,2.3106517125063784,4.599870291220754,2.3046748046188745,4.574922066947596,2.307605377905599,4.596350605979414,2.3135134173617287,4.603351434791671,2.3007062438931283,4.589180264127565
14.0,2.18000345414346,4.4399368642235135,2.3060840365339357,4.590421612937473,2.29013987441643,4.58712373915462,2.2931463149885882,4.586907010004585,2.2860841507049856,4.577788957834913,2.292697544157275,4.585027180857109,2.3030128823353446,4.588592702761777,2.3107322832095023,4.599647973224545,2.3047395650678646,4.574737942934391,2.3076872459837983,4.59612646404447,2.3135929388042435,4.6031304364542445,2.3007916836201967,4.588950402020813
14.25,2.1800033524529767,4.439935796265827,2.306162311301955,4.590206231499529,2.2902397542560324,4.586864574852353,2.2932413832245375,4.586657874051821,2.286181056433289,4.5775381411378815,2.2927914458736876,4.584780899446644,2.303094206507425,4.588371501394703,2.31081249122383,4.59942643855883,2.304804025039141,4.574554460274863,2.307768749248745,4.595903110780398,2.3136720989674564,4.602910217806378,2.3008767522076097,4.58872134498034
14.5,2.1800032452164877,4.439934730008075,2.306240235385613,4.589991606227436,2.290339221476802,4.586606314639306,2.293336052630876,4.586409608831826,2.286277563174705,4.5772881968986745,2.2928849531575803,4.584535478451299,2.303175171593701,4.588151076043832,2.310892337776418,4.5992056843750495,2.304868185574557,4.5743716166017165,2.3078498889261274,4.5956805433353605,2.3137508990811866,4.602690775998409,2.3009614508777565,4.588493090140291
14.75,2.1800031324431903,4.4399336654312105,2.3063178099695714,4.589777734378407,2.2904382773787173,4.586348955398851,2.2934303244833294,4.58616221131061,2.2863736721871915,4.577039122113201,2.2929780672730598,4.584290914869876,2.303255778794303,4.587931423917231,2.3109718240912294,4.598985707833302,2.304932047713074,4.574189409555203,2.307930666238589,4.595458758866108,2.313829340372116,4.602472108189405,2.301045780850118,4.58826563464322
15.0,2.180003014142255,4.4399326025162456,2.3063950362354793,4.589564613218005,2.2905369232590465,4.586092494022903,2.293524200054835,4.585915678462699,2.286469384726038,4.576790913785651,2.2930707894814453,4.584047205709629,2.3033360293063914,4.587712542231336,2.3110509513891353,4.598766506102329,2.304995612490762,4.574007836783101,2.308011082405727,4.59523775453797,2.3139074240637894,4.602254211547149,2.3011297433412645,4.588038975640076
15.25,2.1800028903228226,4.439931541244256,2.3064719153619753,4.589352240020127,2.290635160412345,4.585836927411919,2.293617680615541,4.5856700072711245,2.286564702043863,4.576543568928479,2.2931631210412684,4.583804347986256,2.3034159243241557,4.587494428210937,2.3111297208879127,4.598548076359504,2.3050588809408032,4.573826895940705,2.3080911386440928,4.595017527524833,2.3139851513766136,4.602037083248125,2.301213339564857,4.587813110290201
15.5,2.180002760994006,4.439930481596379,2.3065484485246857,4.589140612066992,2.2907329901304507,4.585582252474884,2.2937107674328003,4.585425194727411,2.286659625390609,4.576297084562402,2.2932550632082664,4.583562338723888,2.3034954650388144,4.587277079089167,2.3112081338022445,4.598330415790811,2.3051218540934943,4.573646584690805,2.3081708361671893,4.594798075009135,2.314062523527858,4.601820720477501,2.3012965707316413,4.587588035761299
15.75,2.1800026261648893,4.439929423553812,2.3066246368962253,4.588929726649124,2.2908304137024786,4.585328466129305,2.2938034617711685,4.585181237831567,2.286754156013539,4.576051457716389,2.293346617235382,4.583321174955079,2.303574652638614,4.587060492107484,2.31128619134372,4.598113521590839,2.3051845329762486,4.573466900703675,2.3082501761854735,4.594579394181846,2.3141395417316533,4.601605120429116,2.3013794380494508,4.587363749229442
16.0,2.180002485844528,4.439928367097814,2.3067004816461973,4.588719581065341,2.2909274324148163,4.585075565301199,2.2938957648924,4.584938133592079,2.286848295157234,4.57580668542765,2.2934377843727582,4.583080853720795,2.303653488308828,4.586844664515664,2.311363894720834,4.597897390962759,2.305246918613598,4.573287841657056,2.3083291599063527,4.594361482242456,2.314216207198993,4.6013902803054645,2.3014619427232015,4.587140247879047
16.25,2.1800023400419506,4.439927312209705,2.3067759839411943,4.588510172622738,2.291024047551121,4.584823546925089,2.2939876780554465,4.584695879025893,2.2869420440635873,4.575562764741626,2.2935285658677365,4.582841372070407,2.3037319732317574,4.586629593571782,2.311441245138987,4.597682021118317,2.305309012027197,4.5731094052361385,2.3084077885341863,4.594144336398962,2.3142925211377334,4.601176197317683,2.301544085954895,4.586917528902864
16.5,2.180002188766156,4.439926258870867,2.306851144944797,4.588301498636673,2.291120260392314,4.584572407943989,2.2940792025164503,4.584454471158412,2.287035403971802,4.575319692711982,2.293618962964853,4.582602727061674,2.3038101085867297,4.586415276542202,2.311518243800486,4.5974674092778125,2.305370814235823,4.572931589133551,2.308486063270285,4.593927953867853,2.3143684847525927,4.600962868685531,2.301625868943613,4.586695589501968
16.75,2.180002032026116,4.43992520706274,2.3069259658175763,4.588093556430754,2.2912160722165775,4.5843221453093985,2.2941703395287445,4.584213907023481,2.287128376118388,4.5750774664005975,2.2937089769058367,4.582364915760738,2.3038878955501,4.586201710701561,2.311594891904542,4.5972535526700895,2.305432326255382,4.572754391049341,2.3085639853129094,4.5937123318740944,2.314444099245152,4.60075029163738,2.3017072928855207,4.586474426885744
