t,H,L,aH,aL
0.0,2.18,4.44,2.3,4.7
1.0,2.1785317447605994,4.443555120321043,2.3045443766011746,4.6233362239692095
2.0,2.1770800967080675,4.447081416785275,2.302528889891211,4.627883829515532
3.0,2.175644734277907,4.450579404897845,2.3005436047530643,4.632381092196533
4.0,2.174225345006225,4.4540495863071365,2.298587661236273,4.636829321349085
5.0,2.1728216251916,4.45749244930001,2.296660237803791,4.641229771355016
6.0,2.1714332795724505,4.460908469275038,2.29476054894702,4.6455836448946775
7.0,2.170060021019072,4.464298109194895,2.2928878429917847,4.649892095949668
8.0,2.168701570239534,4.467661820018988,2.291041400076552,4.654156232578568
9.0,2.1673576554987104,4.471000041117373,2.289220530286316,4.658377119486825
10.0,2.166028012349745,4.474313200666903,2.2874245719274837,4.662555780409625
11.0,2.1647123833772963,4.477601716030545,2.2856528899307147,4.6666932003245325
12.0,2.1634105179519447,4.480865994120687,2.283904874370081,4.670790327508891
13.0,2.162122171995199,4.484106431747265,2.282179939088188,4.674848075455402
14.0,2.1608471077545457,4.487323415951462,2.280477520417964,4.678867324657959
15.0,2.159585093588038,4.490517324325677,2.278797075992796,4.682848924278539
16.0,2.158335903757945,4.493688525320467,2.2771380836375363,4.6867936937049315
17.0,2.157099318233006,4.496837378539061,2.275500040333657,4.690702424008117
18.0,2.155875122498864,4.499964235020078,2.2738824612524775,4.694575879307241
19.0,2.154663107376281,4.5030694375089935,2.2722848788509866,4.698414798049417
20.0,2.153463068846748,4.506153320718888,2.270706842025304,4.7022198942109
21.0,2.1522748078851417,4.509216211581003,2.2691479153172804,4.705991858425568
22.0,2.151098130299081,4.512258429485549,2.267607678170161,4.709731359046144
23.0,2.149932846574671,4.515280286513253,2.2660857242296006,4.71343904314307
24.0,2.1487787717283315,4.518282087658034,2.2645816606866456,4.7171155374455624
25.0,2.1476357251644216,4.521264131041248,2.2630951076596144,4.720761449228952
26.0,2.1465035305383955,4.524226708117857,2.261625697612053,4.724377367152081
27.0,2.1453820156252323,4.527170103874901,2.2601730748041944,4.727963862048211
28.0,2.1442710121928976,4.5300945970226,2.258736894775564,4.731521487672628
29.0,2.143170355880609,4.5330004601784415,2.2573168238565833,4.735050781409839
30.0,2.14207988608169,4.535887960044524,2.2559125387071632,4.738552264943051
31.0,2.140999445830805,4.538757357578482,2.2545237258804933,4.742026444888415
32.0,2.139928881695382,4.541608908158256,2.253150081410326,4.745473813396286
33.0,2.1388680436710352,4.544442861740972,2.251791310420225,4.748894848721635
34.0,2.13781678508082,4.547259463016187,2.2504471267533463,4.75229001576553
35.0,2.136774962478142,4.550058951553734,2.249117252621433,4.755659766589501
36.0,2.1357424355531744,4.552841561946405,2.2478014182718145,4.759004540904454
37.0,2.134719067042624,4.555607523947665,2.2464993616712836,4.7623247665356665
38.0,2.133704722642708,4.558357062604632,2.2452108282057983,4.765620859865317
39.0,2.132699270925204,4.561090398386494,2.243935570395061,4.768893226253862
40.0,2.131702583256448,4.563807747308562,2.242673347621058,4.7721422604415205
41.0,2.1307145337191518,4.566509321052137,2.241423925869741,4.775368346930977
42.0,2.1297349990369208,4.569195327080347,2.2401870774850723,4.77857186035244
43.0,2.128763858501379,4.571865968750139,2.2389625809347096,4.781753165811988
44.0,2.127800993901768,4.574521445420549,2.2377502205866646,4.784912619224191
45.0,2.126846289456939,4.577161952557431,2.2365497864963073,4.788050567629836
46.0,2.125899631749637,4.579787681834746,2.2353610742031313,4.791167349499605
47.0,2.124960909662983,4.5823988212325855,2.2341838845367428,4.794263295024455
48.0,2.1240300143190622,4.584995555132023,2.2330180234315558,4.797338726393383
49.0,2.1231068390195493,4.587578064406935,2.2318633017497236,4.800393958059315
50.0,2.122191279188276,4.590146526512895,2.2307195351118603,4.803429296993655
51.0,2.121283232315672,4.592701115573273,2.229586543735134,4.806445042930154
52.0,2.120382597905006,4.595242002462608,2.228464152278348,4.809441488598611
53.0,2.1194892774203598,4.597769354887402,2.227352189693629,4.812418919948934
54.0,2.1186031742362585,4.600283337464396,2.2262504890844026,4.815377616366037
55.0,2.1177241935889146,4.602784111796438,2.2251588875693074,4.818317850876066
56.0,2.116852242528997,4.605271836546023,2.224077226151767,4.821239890344316
57.0,2.115987229875897,4.607746667506606,2.2230053495949216,4.824143995665319
58.0,2.115129066173409,4.6102087576717485,2.221943106301656,4.827030421945436
59.0,2.114277663646795,4.612658257302188,2.2208903481994735,4.829899418678318
60.0,2.113432936161165,4.615095313990907,2.219846930629976,4.832751229913603
61.0,2.1125947991811382,4.617520072726268,2.2188127122427246,4.835586094419126
62.0,2.1117631697317303,4.619932675953287,2.2177875548932784,4.8384042458369905
63.0,2.110937966360422,4.6223332636331,2.2167713235452013,4.8412059128337415
64.0,2.110119109100374,4.624721973300709,2.215763886175855,4.843991319244951
65.0,2.109306519434737,4.627098940121046,2.2147651136858073,4.846760684214435
66.0,2.108500120262028,4.629464296943416,2.213774879811671,4.849514222328373
67.0,2.107699835862526,4.631818174354391,2.2127930610422304,4.852252143744545
68.0,2.106905591865659,4.634160700729185,2.2118195365377042,4.854974654316896
69.0,2.10611731521834,4.636492002281588,2.210854188051992,4.857681955715643
70.0,2.1053349341542287,4.638812203112475,2.209896899857781,4.860374245543121
71.0,2.104558378163874,4.641121425256975,2.2089475586743847,4.863051717445545
72.0,2.1037875779657216,4.643419788730312,2.2080060535981865,4.86571456122087
73.0,2.1030224654779444,4.645707411572388,2.2070722760355794,4.8683629629229035
74.0,2.1022629737910754,4.647984409891126,2.206146119638295,4.870997104961837
75.0,2.101509037141414,4.650250897904639,2.2052274802410126,4.873617166201361
76.0,2.100760590885178,4.652506987982243,2.204316255801154,4.876223322052469
77.0,2.100017571473378,4.654752790684359,2.2034123463407793,4.8788157445641165
78.0,2.099279916427392,4.656988414801343,2.202515653890477,4.881394602510864
79.0,2.0985475643152105,4.659213967391275,2.2016260824351814,4.8839600614776035
80.0,2.0978204547283403,4.6614295538167445,2.2007435378618374,4.886512283941514
81.0,2.097098528259335,4.663635277780653,2.1998679279088202,4.889051429351322
82.0,2.0963817264799367,4.665831241361079,2.198999162117058,4.891577654204025
83.0,2.0956699919198125,4.668017545045232,2.1981371517827744,4.894091112119118
84.0,2.09496326804586,4.670194287762509,2.197281809911797,4.896591953910468
85.0,2.094261499242065,4.672361566916711,2.19643305117536,4.899080327655909
86.0,2.093564630789902,4.674519478417407,2.195590791867346,4.901556378764637
87.0,2.092872608849244,4.676668116710516,2.19475494986291,4.904020250042501
88.0,2.092185380439785,4.678807574808088,2.1939254445784315,4.906472081755284
89.0,2.0915028934229425,4.680937944317341,2.193102196932743,4.908912011690006
90.0,2.0908250964842336,4.683059315468958,2.1922851293095866,4.911340175214368
91.0,2.0901519391161107,4.685171777144674,2.1914741655212504,4.913756705334392
92.0,2.0894833716012373,4.687275416904177,2.19066923077334,4.916161732750299
93.0,2.088819344996194,4.689370321011329,2.189870251630642,4.918555385910734
94.0,2.088159811115601,4.69145657445975,2.1890771559840445,4.920937791065361
95.0,2.0875047225166434,4.693534260997764,2.188289873018463,4.923309072315904
96.0,2.086854032483992,4.695603463152732,2.187508333181746,4.925669351665689
97.0,2.0862076950150947,4.6976642622548015,2.186732468154518,4.9280187490677365
98.0,2.085565664805848,4.699716738460063,2.185962210820932,4.930357382471454
99.0,2.084927897236613,4.701760970773165,2.1851974952402866,4.932685367867991
100.0,2.084294348358591,4.703797037069371,2.184438256619493,4.935002819334278
101.0,2.083664974880524,4.7058250141160975,2.1836844312863457,4.937309849075833
102.0,2.0830397341557285,4.707844977593934,2.1829359566635804,4.9396065674683305
103.0,2.0824185841694445,4.709857002117171,2.18219277124368,4.941893083098022
104.0,2.081801483526492,4.711861161253833,2.1814548145644204,4.944169502801019
105.0,2.081188391439227,4.713857527545259,2.1807220271851024,4.94643593170148
106.0,2.0805792677157853,4.715846172525205,2.1799943506634776,4.9486924732487445
107.0,2.0799740727486125,4.717827166738518,2.17927172753332,4.950939229253456
108.0,2.079372767503263,4.719800579759373,2.178554101282633,4.953176299922691
109.0,2.0787753135074687,4.721766480209087,2.177841416332467,4.95540378389413
110.0,2.0781816728404645,4.723724935773529,2.1771336180163265,4.957621778269321
111.0,2.0775918081225653,4.725676013220129,2.176430652560151,4.959830378646042
112.0,2.077005682504987,4.727619778414507,2.1757324670628426,4.962029679149802
113.0,2.076423259659905,4.729556296336717,2.17503900947733,4.96421977246451
114.0,2.075844503770743,4.731485631097133,2.1743502285921488,4.9664007498623315
115.0,2.0752693795226884,4.733407845951978,2.1736660740135165,4.968572701232768
116.0,2.0746978520934225,4.735323003318502,2.172986496147895,4.970735715110975
117.0,2.074129887144065,4.737231164789827,2.172311446185012,4.972889878705354
118.0,2.0735654508103245,4.7391323911494645,2.171640876081346,4.97503527792442
119.0,2.0730045096938503,4.741026742385513,2.1709747385440363,4.977171997402993
