t,H,L,aH,aL
213.0,2.0322693650432937,4.894907805666991,2.009822631889711,4.930615107704242
214.0,2.0319351781557398,4.896340698126492,2.0095579254903257,4.931903081917946
215.0,2.031602616988588,4.89777015196757,2.009294431680711,4.933188416306781
216.0,2.031271670572653,4.899196187984157,2.009032143111538,4.93447112502148
217.0,2.0309423280437797,4.9006188267805,2.0087710524963915,4.935751222097385
218.0,2.030614578641521,4.902038088773463,2.008511152611054,4.937028721455725
219.0,2.0302884117078324,4.9034539941948,2.008252436292798,4.938303636904857
220.0,2.0299638166857825,4.904866563093396,2.007994896439693,4.9395759821414895
221.0,2.0296407831182908,4.906275815337467,2.0077385260099176,4.940845770751895
222.0,2.0293193006468795,4.907681770616732,2.007483318021086,4.942113016213112
223.0,2.028999359010448,4.909084448444554,2.007229265549576,4.943377731894114
224.0,2.0286809480440624,4.910483868160041,2.006976361729879,4.944639931056985
225.0,2.028364057677772,4.911880048930124,2.006724599753945,4.945899626858048
226.0,2.028048677935433,4.913273009751601,2.006473972870549,4.947156832349018
227.0,2.0277347989335577,4.914662769453146,2.0062244743846582,4.948411560478098
228.0,2.0274224108801784,4.916049346697301,2.005976097656811,4.949663824091093
229.0,2.02711150407373,4.917432759982421,2.0057288361025036,4.950913635932496
230.0,2.0268020689019486,4.918813027644606,2.0054826831915866,4.952161008646552
231.0,2.026494095840787,4.9201901678595945,2.0052376324476686,4.953405954778321
232.0,2.026187575453346,4.921564198644638,2.0049936774475277,4.954648486774726
233.0,2.025882498388823,4.922935137860336,2.004750811820534,4.955888616985569
234.0,2.0255788553814744,4.92430300321246,2.0045090292480743,4.957126357664561
235.0,2.0252766372495974,4.925667812253735,2.0042683234629908,4.958361720970318
236.0,2.024975834894521,4.927029582385609,2.0040286882490235,4.959594718967354
237.0,2.024676439299617,4.928388330859987,2.0037901174402597,4.960825363627054
238.0,2.024378441529326,4.929744074780947,2.0035526049205963,4.962053666828638
239.0,2.02408183272819,4.931096831106426,2.0033161446232004,4.963279640360116
240.0,2.023786604119913,4.932446616649885,2.0030807305299887,4.964503295919222
241.0,2.023492747006419,4.93379344808195,2.0028463566711,4.9657246451143475
242.0,2.0232002527669386,4.93513734193203,2.0026130171243888,4.966943699465446
243.0,2.0229091128570995,4.9364783145899125,2.002380706014914,4.968160470404946
244.0,2.0226193188080344,4.937816382307331,2.002149417514443,4.969374969278638
245.0,2.022330862225499,4.93915156119952,2.0019191458409558,4.9705872073465525
246.0,2.022043734789008,4.940483867246738,2.00168988525816,4.971797195783835
247.0,2.0217579282509752,4.9418133162957805,2.0014616300750125,4.973004945681594
248.0,2.021473434435876,4.94313992406146,2.0012343746452412,4.974210468047757
249.0,2.021190245239412,4.944463706128073,2.0010081133668827,4.975413773807902
250.0,2.020908352627696,4.945784677950846,2.0007828406818158,4.976614873806082
251.0,2.020627748636443,4.9471028548573575,2.0005585510753106,4.977813778805642
252.0,2.020348425370175,4.9484182520489455,2.000335239075576,4.979010499490024
253.0,2.020070375001437,4.949730884602091,2.0001128992533173,4.980205046463559
254.0,2.0197935897700243,4.951040767469785,1.999891526221297,4.9813974302522555
255.0,2.019518061982219,4.952347915482879,1.999671114633904,4.982587661304569
256.0,2.0192437840100395,4.953652343351412,1.9994516591867264,4.9837757499921755
257.0,2.0189707482904997,4.954954065665921,1.9992331546161293,4.984961706610717
258.0,2.018698947324876,4.956253096898736,1.99901559569884,4.986145541380553
259.0,2.0184283736779918,4.957549451405259,1.9987989772515378,4.987327264447503
260.0,2.018159019977501,4.9588431434252165,1.998583294130445,4.988506885883563
261.0,2.017890878913194,4.960134187083907,1.9983685412309318,4.989684415687636
262.0,2.017623943236301,4.961422596393422,1.9981547134871178,4.9908598637862305
263.0,2.017358205758814,4.962708385253861,1.997941805871483,4.992033240034175
264.0,2.017093659352815,4.963991567454515,1.9977298133944816,4.993204554215302
265.0,2.016830296949811,4.965272156675053,1.9975187311041627,4.994373816043135
266.0,2.016568111540084,4.966550166486675,1.9973085540857927,4.995541035161565
267.0,2.0163070961720417,4.967825610353263,1.9970992774614877,4.996706221145518
268.0,2.016047243951587,4.969098501632512,1.9968908963898433,4.99786938350162
269.0,2.0157885480414857,4.970368853577042,1.9966834060655754,4.999030531668838
270.0,2.0155310016607517,4.971636679335499,1.9964768017191603,5.000189675019138
271.0,2.0152745980840328,4.972901991953647,1.996271078616486,5.001346822858109
272.0,2.0150193306410134,4.974164804375435,1.9960662320584988,5.002501984425599
273.0,2.014765192715816,4.975425129444059,1.9958622573808618,5.00365516889634
274.0,2.014512177746417,4.976682979903004,1.995659149953615,5.004806385380551
275.0,2.01426027922407,4.977938368397076,1.9954569051808373,5.005955642924551
276.0,2.0140094906927297,4.979191307473424,1.9952555185003178,5.007102950511365
277.0,2.0137598057484967,4.980441809582535,1.9950549853832242,5.0082483170613035
278.0,2.0135112180390555,4.981689887079237,1.9948553013337826,5.009391751432554
279.0,2.0132637212631304,4.982935552223671,1.9946564618889553,5.0105332624217676
280.0,2.0130173091699426,4.984178817182257,1.9944584626181256,5.011672858764617
281.0,2.012771975558677,4.985419694028654,1.9942612991227868,5.012810549136368
282.0,2.0125277142779545,4.986658194744698,1.99406496703623,5.013946342152442
283.0,2.0122845192253145,4.98789433122133,1.993869462023245,5.015080246368965
284.0,2.012042384346699,4.989128115259519,1.9936747797798149,5.01621227028331
285.0,2.011801303635948,4.990359558571167,1.9934809160328182,5.017342422334639
286.0,2.0115612711342994,4.991588672780001,1.9932878665397393,5.018470710904436
287.0,2.0113222809298943,4.992815469422463,1.993095627088374,5.0195971443170375
288.0,2.011084327157292,4.994039959948577,1.9929041934965432,5.020721730840148
289.0,2.0108474039969884,4.995262155722817,1.992713561611812,5.021844478685358
290.0,2.010611505674941,4.996482068024952,1.992523727311203,5.022965396008652
291.0,2.010376626462101,4.997699708050891,1.992334686500929,5.024084490910912
292.0,2.0101427606739515,4.9989150869135095,1.9921464351161107,5.025201771438419
293.0,2.0099099026700493,5.000128215643476,1.9919589691205082,5.0263172455833365
294.0,2.009678046853576,5.001339105190053,1.9917722845062589,5.027430921284202
295.0,2.0094471876708924,5.002547766421904,1.9915863772936049,5.028542806426411
296.0,2.0092173196110976,5.003754210127879,1.9914012435306396,5.029652908842686
297.0,2.0089884372055984,5.004958447017801,1.9912168792930438,5.03076123631355
298.0,2.0087605350276774,5.006160487723226,1.991033280683834,5.031867796567792
299.0,2.008533607692073,5.007360342798215,1.9908504438331083,5.032972597282926
300.0,2.00830764985456,5.008558022720082,1.990668364897798,5.034075646085642
301.0,2.008082656211537,5.009753537890134,1.9904870400614219,5.035176950552261
302.0,2.007858621499623,5.010946898634411,1.99030646553384,5.036276518209176
303.0,2.007635540495248,5.012138115204405,1.9901266375510165,5.037374356533291
304.0,2.0074134080142616,5.013327197777783,1.989947552374779,5.03847047295246
305.0,2.00719221891154,5.014514156459087,1.9897692062925831,5.039564874845912
306.0,2.006971968080596,5.015699001280439,1.9895915956172814,5.040657569544675
307.0,2.0067526504532,5.016881742202233,1.9894147166868916,5.041748564332004
308.0,2.006534260998997,5.01806238911381,1.9892385658643708,5.042837866443791
309.0,2.006316794725139,5.019240951834142,1.9890631395373906,5.043925483068975
310.0,2.006100246675912,5.020417440112492,1.9888884341181114,5.045011421349953
311.0,2.0058846119323746,5.021591863629072,1.9887144460429682,5.046095688382981
312.0,2.005669885611996,5.022764231995702,1.9885411717724477,5.04717829121857
313.0,2.0054560628683014,5.023934554756445,1.9883686077908762,5.048259236861883
314.0,2.005243138890522,5.025102841388244,1.9881967506062086,5.049338532273118
315.0,2.005031108903246,5.026269101301553,1.9880255967498137,5.050416184367905
316.0,2.0048199681660783,5.027433343840956,1.9878551427762698,5.051492200017675
317.0,2.0046097119733,5.028595578285781,1.9876853852631584,5.052566586050042
318.0,2.0044003356535343,5.029755813850707,1.9875163208108606,5.053639349249176
319.0,2.004191834569417,5.030914059686359,1.9873479460423558,5.054710496356174
320.0,2.00398420411727,5.032070324879909,1.9871802576030242,5.05578003406942
321.0,2.0037774397267767,5.0332246184556535,1.9870132521604482,5.0568479690449495
322.0,2.003571536860665,5.034376949375596,1.9868469264042197,5.057914307896806
323.0,2.003366491014392,5.035527326540018,1.986681277045746,5.058979057197395
324.0,2.003162297715832,5.036675758788046,1.9865163008180615,5.060042223477834
325.0,2.0029589525249696,5.0378222548982095,1.9863519944756376,5.061103813228295
326.0,2.002756451033597,5.038966823588993,1.9861883547941983,5.062163832898351
327.0,2.00255478886501,5.040109473519383,1.986025378570534,5.06322228889732
328.0,2.002353961673715,5.041250213289409,1.9858630626223224,5.0642791875945825
329.0,2.002153965145133,5.042389051440677,1.9857014037879448,5.065334535319931
330.0,2.00195479499531,5.043525996456896,1.9855403989263096,5.066388338363893
331.0,2.0017564469706324,5.044661056764404,1.9853800449166776,5.067440602978051
332.0,2.0015589168475407,5.045794240732679,1.9852203386584837,5.068491335375372
333.0,2.0013622004322524,5.046925556674853,1.9850612770711684,5.069540541730517
334.0,2.001166293560483,5.048055012848214,1.9849028570940035,5.070588228180165
335.0,2.0009711920971736,5.049182617454707,1.9847450756859264,5.071634400823318
336.0,2.0007768919362205,5.050308378641428,1.9845879298253704,5.072679065721608
337.0,2.000583389000208,5.051432304501108,1.9844314165101007,5.0737222288996096
338.0,2.000390679240143,5.052554403072599,1.9842755327570516,5.074763896345138
339.0,2.000198758635196,5.053674682341351,1.9841202756021612,5.075804074009546
340.0,2.0000076231924395,5.054793150239881,1.9839656421002165,5.076842767808025
341.0,1.9998172689465972,5.055909814648243,1.9838116293246895,5.077879983619892
342.0,1.999627691959788,5.057024683394486,1.9836582343675844,5.0789157272888845
343.0,1.999438888321278,5.058137764255114,1.98350545433928,5.079950004623446
344.0,1.9992508541472331,5.059249064955533,1.983353286368379,5.080982821397006
345.0,1.9990635855804764,5.060358593170503,1.9832017276015512,5.082014183348271
346.0,1.998877078790245,5.061466356524574,1.9830507752033895,5.083044096181493
347.0,1.9986913299719535,5.062572362592525,1.9829004263562542,5.084072565566748
348.0,1.998506335346958,5.063676618899798,1.9827506782601318,5.085099597140212
349.0,1.9983220911623212,5.064779132922922,1.9826015281324856,5.08612519650443
350.0,1.9981385936905844,5.065879912089938,1.9824529732081129,5.0871493692285785
351.0,1.997955839229537,5.066978963780813,1.9823050107390017,5.088172120848737
352.0,1.9977738241019931,5.068076295327861,1.9821576379941888,5.089193456868146
353.0,1.997592544655568,5.069171914016144,1.982010852259623,5.090213382757467
354.0,1.9974119972624569,5.070265827083883,1.981864650838022,5.091231903955043
355.0,1.9972321783192175,5.071358041722855,1.9817190310487391,5.092249025867145
356.0,1.9970530842465557,5.072448565078787,1.9815739902276264,5.0932647538682305
357.0,1.9968747114891088,5.073537404251756,1.9814295257268995,5.094279093301196
358.0,1.9966970565152384,5.074624566296568,1.981285634915007,5.09529204947761
359.0,1.9965201158168204,5.075710058223146,1.981142315176497,5.096303627677974
360.0,1.9963438859090377,5.076793886996909,1.9809995639118878,5.097313833151954
361.0,1.9961683633301777,5.077876059539146,1.9808573785375383,5.098322671118622
362.0,1.9959935446414283,5.07895658272739,1.9807157564855213,5.099330146766697
363.0,1.9958194264266815,5.080035463395783,1.9805746952034977,5.100336265254775
364.0,1.9956460052923328,5.081112708335442,1.9804341921545885,5.101341031711568
365.0,1.9954732778670872,5.082188324294817,1.9802942448172551,5.102344451236128
