t,H,L
0.0,0.68,8.44
1.0,0.6802999002084686,8.439998711448077
2.0,0.6805997235288777,8.43999742303074
3.0,0.6808994699611798,8.43999613474831
4.0,0.6811991395053278,8.439994846601106
5.0,0.6814987321612745,8.439993558589453
6.0,0.6817982479289726,8.439992270713672
7.0,0.6820976868083745,8.439990982974084
8.0,0.6823970487994326,8.439989695371015
9.0,0.6826963339020995,8.439988407904787
10.0,0.6829955421163274,8.439987120575724
11.0,0.6832946734420686,8.439985833384151
12.0,0.6835937278792753,8.439984546330393
13.0,0.6838927054278996,8.439983259414777
14.0,0.6841916060878935,8.439981972637629
15.0,0.6844904298592092,8.439980685999274
16.0,0.6847891767417983,8.439979399500041
17.0,0.6850878467356127,8.439978113140258
18.0,0.6853864398406043,8.439976826920253
19.0,0.6856849560567247,8.439975540840354
20.0,0.6859833953839255,8.439974254900891
21.0,0.6862817578221583,8.439972969102195
22.0,0.6865800433713745,8.439971683444595
23.0,0.6868782520315254,8.439970397928422
24.0,0.6871763838025625,8.439969112554007
25.0,0.6874744386844369,8.439967827321682
26.0,0.6877724166770999,8.439966542231781
27.0,0.6880703177805024,8.439965257284635
28.0,0.6883681419945957,8.43996397248058
29.0,0.6886658893193306,8.439962687819948
30.0,0.688963559754658,8.439961403303073
31.0,0.6892611533005286,8.43996011893029
32.0,0.6895586699568933,8.439958834701937
33.0,0.6898561097237026,8.439957550618347
34.0,0.6901534726009072,8.439956266679859
35.0,0.6904507585884575,8.43995498288681
36.0,0.6907479676863041,8.439953699239537
37.0,0.6910450998943972,8.439952415738377
38.0,0.6913421552126872,8.43995113238367
39.0,0.6916391336411242,8.439949849175754
40.0,0.6919360351796584,8.43994856611497
41.0,0.6922328598282399,8.439947283201656
42.0,0.6925296075868186,8.439946000436155
43.0,0.6928262784553444,8.439944717818808
44.0,0.6931228724337672,8.439943435349957
45.0,0.6934193895220369,8.439942153029943
46.0,0.6937158297201029,8.43994087085911
47.0,0.6940121930279151,8.439939588837799
48.0,0.6943084794454228,8.439938306966356
49.0,0.6946046889725757,8.439937025245126
50.0,0.694900821609323,8.43993574367445
51.0,0.6951968773556141,8.439934462254678
52.0,0.6954928562113982,8.439933180986154
53.0,0.6957887581766246,8.439931899869224
54.0,0.6960845832512421,8.439930618904235
55.0,0.6963803314352001,8.439929338091535
56.0,0.6966760027284472,8.439928057431471
57.0,0.6969715971309325,8.439926776924393
58.0,0.6972671146426046,8.439925496570648
59.0,0.6975625552634124,8.439924216370589
60.0,0.6978579189933043,8.439922936324562
61.0,0.6981532058322291,8.43992165643292
62.0,0.6984484157801352,8.439920376696014
63.0,0.6987435488369709,8.439919097114194
64.0,0.6990386050026847,8.439917817687814
65.0,0.6993335842772247,8.439916538417226
66.0,0.6996284866605392,8.439915259302783
67.0,0.6999233121525763,8.439913980344839
68.0,0.700218060753284,8.439912701543749
69.0,0.7005127324626103,8.439911422899867
70.0,0.700807327280503,8.439910144413547
71.0,0.7011018452069099,8.439908866085148
72.0,0.7013962862417787,8.439907587915023
73.0,0.7016906503850572,8.439906309903531
74.0,0.7019849376366928,8.439905032051028
75.0,0.7022791479966332,8.439903754357873
76.0,0.7025732814648256,8.439902476824425
77.0,0.7028673380412174,8.439901199451041
78.0,0.7031613177257559,8.439899922238082
79.0,0.7034552205183883,8.439898645185908
80.0,0.7037490464190617,8.43989736829488
81.0,0.7040427954277231,8.439896091565357
82.0,0.7043364675443194,8.439894814997702
83.0,0.7046300627687976,8.439893538592276
84.0,0.7049235811011044,8.439892262349444
85.0,0.7052170225411866,8.439890986269567
86.0,0.7055103870889907,8.439889710353011
87.0,0.7058036747444635,8.439888434600137
88.0,0.7060968855075513,8.439887159011311
89.0,0.7063900193782007,8.4398858835869
90.0,0.7066830763563577,8.439884608327269
91.0,0.7069760564419689,8.439883333232782
92.0,0.7072689596349804,8.439882058303809
93.0,0.7075617859353381,8.439880783540715
94.0,0.7078545353429883,8.43987950894387
95.0,0.7081472078578767,8.43987823451364
96.0,0.7084398034799493,8.439876960250398
97.0,0.7087323222091518,8.43987568615451
98.0,0.7090247640454301,8.439874412226347
99.0,0.7093171289887297,8.439873138466279
100.0,0.709609417038996,8.439871864874677
101.0,0.7099016281961747,8.439870591451914
102.0,0.7101937624602113,8.439869318198362
103.0,0.7104858198310507,8.439868045114393
104.0,0.7107778003086386,8.439866772200379
105.0,0.7110697038929198,8.439865499456696
106.0,0.7113615305838396,8.439864226883717
107.0,0.7116532803813429,8.439862954481818
108.0,0.7119449532853747,8.439861682251372
109.0,0.7122365492958798,8.439860410192757
110.0,0.7125280684128029,8.439859138306348
111.0,0.7128195106360888,8.439857866592522
112.0,0.7131108759656821,8.439856595051657
113.0,0.7134021644015273,8.439855323684132
114.0,0.7136933759435687,8.439854052490324
115.0,0.7139845105917509,8.439852781470611
116.0,0.7142755683460181,8.439851510625376
117.0,0.7145665492063145,8.439850239954996
118.0,0.7148574531725842,8.439848969459852
119.0,0.7151482802447713,8.439847699140326
120.0,0.7154390304228198,8.4398464289968
121.0,0.7157297037066734,8.439845159029655
122.0,0.7160203000962762,8.439843889239276
123.0,0.7163108195915717,8.439842619626043
124.0,0.7166012621925038,8.439841350190342
125.0,0.7168916278990157,8.439840080932557
126.0,0.7171819167110512,8.439838811853074
127.0,0.7174721286285537,8.439837542952276
128.0,0.7177622636514663,8.43983627423055
129.0,0.7180523217797325,8.439835005688284
130.0,0.7183423030132954,8.439833737325863
131.0,0.718632207352098,8.439832469143674
132.0,0.7189220347960834,8.439831201142107
133.0,0.7192117853451945,8.43982993332155
134.0,0.7195014589993741,8.439828665682391
135.0,0.7197910557585651,8.439827398225022
136.0,0.72008057562271,8.43982613094983
137.0,0.7203700185917515,8.43982486385721
138.0,0.7206593846656323,8.43982359694755
139.0,0.7209486738442946,8.439822330221242
140.0,0.7212378861276809,8.439821063678679
141.0,0.7215270215157334,8.439819797320254
142.0,0.7218160800083944,8.43981853114636
143.0,0.7221050616056058,8.43981726515739
144.0,0.7223939663073099,8.439815999353742
145.0,0.7226827941134486,8.439814733735808
146.0,0.7229715450239637,8.439813468303983
147.0,0.723260219038797,8.439812203058665
148.0,0.7235488161578902,8.43981093800025
149.0,0.7238373363811851,8.439809673129135
150.0,0.724125779708623,8.439808408445717
151.0,0.7244141461401455,8.439807143950397
152.0,0.7247024356756941,8.43980587964357
153.0,0.72499064831521,8.439804615525636
154.0,0.7252787840586343,8.439803351596996
155.0,0.7255668429059083,8.439802087858052
156.0,0.7258548248569732,8.4398008243092
157.0,0.7261427299117696,8.439799560950846
158.0,0.7264305580702387,8.43979829778339
159.0,0.7267183093323212,8.439797034807235
160.0,0.7270059836979579,8.439795772022784
161.0,0.7272935811670893,8.43979450943044
162.0,0.7275811017396562,8.439793247030607
163.0,0.7278685454155989,8.43979198482369
164.0,0.7281559121948578,8.439790722810097
