t,V,V_sum,sea_level,sea_level_cumulative
2020.0,553271482.6499915,553271482.6499915,0.0014018584707476919,0.0014018584707476919
2020.25,551723036.8546253,1104994519.5046167,0.001397935077038096,0.002799793547785788
2020.5,550179230.6431718,1655173750.1477885,0.0013940234389316945,0.004193816986717482
2020.75,548640051.6715237,2203813801.819312,0.0013901235251514523,0.005583940511868935
2021.0,547105487.6246055,2750919289.4439178,0.001386235304493895,0.00697017581636283
2021.25,545575526.2162786,3296494815.6601963,0.001382358745828866,0.008352534562191696
2021.5,544050155.1892964,3840544970.8494925,0.0013784938180994159,0.009731028380291112
2021.75,542529362.3152694,4383074333.164762,0.0013746404903217102,0.011105668870612822
2022.0,541013135.3945616,4924087468.559323,0.0013707987315847712,0.012476467602197594
2022.25,539501462.2563012,5463588930.815624,0.001366968511050501,0.013843436113248096
2022.5,537994330.7582432,6001583261.573868,0.0013631497979533361,0.015206585911201432
2022.75,536491728.7867778,6538074990.360645,0.0013593425616002682,0.0165659284728017
2023.0,534993644.25684816,7073068634.617494,0.001355546771370634,0.017921475244172334
2023.25,533500065.1118756,7606568699.729369,0.0013517623967159288,0.019273237640888265
2023.5,532010979.32373923,8138579679.053108,0.0013479894071597518,0.020621227048048016
2023.75,530526374.8927139,8669106053.945822,0.0013442277722976509,0.021965454820345665
2024.0,529046239.8473792,9198152293.793201,0.0013404774617968916,0.023305932282142557
2024.25,527570562.2446032,9725722856.037806,0.0013367384453964154,0.024642670727538972
2024.5,526099330.16947025,10251822186.207275,0.0013330106929066569,0.02597568142044563
2024.75,524632531.73523206,10776454717.942507,0.0013292941742094207,0.02730497559465505
2025.0,523170155.0832381,11299624873.025745,0.0013255888592577042,0.028630564453912755
2025.25,521712188.3828997,11821337061.408646,0.001321894718075607,0.029952459171988362
2025.5,520258619.83160764,12341595681.240253,0.0013182117207581213,0.03127067089274648
2025.75,518809437.65473455,12860405118.894987,0.0013145398374711393,0.03258521073021762
2026.0,517364630.1054898,13377769749.000477,0.0013108790384510852,0.0338960897686687
2026.25,515924185.46495575,13893693934.465433,0.0013072292940050061,0.03520331906267371
2026.5,514488092.0419679,14408182026.5074,0.0013035905745102693,0.036506909637183976
2026.75,513056338.17309916,14921238364.6805,0.0012999628504145213,0.037806872487598495
2027.0,511628912.22260475,15432867276.903105,0.0012963460922355507,0.039103218579834044
2027.25,510205802.58233005,15943073079.485435,0.0012927402705610511,0.0403959588503951
2027.5,508786997.67169076,16451860077.157125,0.001289145356048574,0.04168510420644367
2027.75,507372485.9376181,16959232563.094744,0.0012855613194253884,0.042970665525869055
2028.0,505962255.8544868,17465194818.94923,0.0012819881314882987,0.04425265365735735
2028.25,504556295.92410594,17969751114.873337,0.0012784257631036208,0.045531079420460974
2028.5,503154594.6755834,18472905709.54892,0.0012748741852068397,0.04680595360566781
2028.75,501757140.6653501,18974662850.21427,0.0012713333688026708,0.04807728697447048
2029.0,500363922.4770769,19475026772.69135,0.0012678032849648489,0.04934509025943533
2029.25,498974928.721616,19974001701.412964,0.0012642839048359795,0.05060937416427131
2029.5,497590148.0369569,20471591849.44992,0.0012607751996274279,0.051870149363898735
2029.75,496209569.08818537,20967801418.538105,0.0012572771406192146,0.05312742650451795
2030.0,494833180.5673852,21462634599.10549,0.001253789699159767,0.05438121620367772
2030.25,493460971.1936503,21956095570.29914,0.0012503128466659495,0.055631529050343666
2030.5,492092929.71299285,22448188500.012135,0.0012468465546228314,0.056878375604966495
2030.75,490729044.898281,22938917544.910416,0.001243390794583528,0.05812176639955002
2031.0,489369305.5492133,23428286850.45963,0.001239945538169137,0.059361711937719164
2031.25,488013700.4922525,23916300550.95188,0.00123651075706857,0.060598222694787734
2031.5,486662218.5806039,24402962769.532486,0.0012330864230384977,0.06183130911782623
2031.75,485314848.6940906,24888277618.226578,0.0012296725079030345,0.06306098162572926
2032.0,483971579.73919255,25372249197.96577,0.0012262689835538362,0.0642872506092831
2032.25,482632400.64893353,25854881598.614704,0.001222875821949815,0.06551012643123291
2032.5,481297300.3828272,26336178898.99753,0.0012194929951170022,0.06672961942634992
2032.75,479966267.9268737,26816145166.924404,0.0012161204751485384,0.06794573990149845
2033.0,478639292.29347306,27294784459.217876,0.001212758234204457,0.0691584981357029
2033.25,477316362.52137625,27772100821.739254,0.0012094062445115572,0.07036790438021447
2033.5,475997467.67565,28248098289.414906,0.0012060644783633162,0.07157396885857778
2033.75,474682596.8475825,28722780886.26249,0.0012027329081196506,0.07277670176669743
2034.0,473371739.15470237,29196152625.41719,0.0011994115062069638,0.07397611327290439
2034.25,472064883.74067783,29668217509.157867,0.0011961002451178905,0.07517221351802228
2034.5,470762019.77527225,30138979528.93314,0.0011927990974111846,0.07636501261543346
2034.75,469463136.45429593,30608442665.387436,0.0011895080357115968,0.07755452065114506
2035.0,468168222.9995809,31076610888.387016,0.0011862270327098105,0.07874074768385486
2035.25,466877268.65887517,31543488157.04589,0.0011829560611621738,0.07992370374501703
2035.5,465590262.70585847,32009078419.75175,0.0011796950938907404,0.08110339883890777
2035.75,464307194.44005054,32473385614.191803,0.0011764441037830353,0.0822798429426908
2036.0,463028053.18675965,32936413667.378563,0.0011732030637919264,0.08345304600648273
2036.25,461752828.2970422,33398166495.675606,0.0011699719469355214,0.08462301795341826
2036.5,460481509.14767545,33858648004.82328,0.0011667507262970976,0.08578976867971536
2036.75,459214085.1410559,34317862089.964336,0.0011635393750248457,0.0869533080547402
2037.0,457950545.7052114,34775812635.66955,0.0011603378663319012,0.08811364592107211
2037.25,456690880.29369843,35232503515.96325,0.0011571461734960814,0.08927079209456819
2037.5,455435078.38558173,35687938594.34883,0.0011539642698598367,0.09042475636442802
2037.75,454183129.48537344,36142121723.834206,0.0011507921288300947,0.09157554849325812
2038.0,452935023.1229744,36595056746.957184,0.0011476297238781118,0.09272317821713623
2038.25,451690748.85367525,37046747495.81086,0.0011444770285394766,0.09386765524567571
2038.5,450450296.2580369,37497197792.06889,0.0011413340164138062,0.09500898926208952
2038.75,449213654.9418828,37946411447.01077,0.001138200661164727,0.09614718992325424
2039.0,447980814.5362382,38394392261.54701,0.0011350769365197208,0.09728226685977397
2039.25,446751764.6973031,38841144026.244316,0.0011319628162700564,0.09841422967604402
2039.5,445526495.1063592,39286670521.35068,0.001128858274270553,0.09954308795031457
2039.75,444304995.46976215,39730975516.82044,0.0011257632844395625,0.10066885123475412
2040.0,443087255.51887625,40174062772.33932,0.0011226778207588017,0.10179152905551292
2040.25,441873265.01001996,40615936037.349335,0.0011196018572732155,0.10291113091278614
2040.5,440663013.7244255,41056599051.07376,0.0011165353680908747,0.10402766628087702
2040.75,439456491.46820605,41496055542.54197,0.0011134783273828923,0.1051411446082599
2041.0,438253688.07226187,41934309230.614235,0.0011104307093831856,0.1062515753176431
2041.25,437054593.3922901,42371363824.00652,0.0011073924883885022,0.1073589678060316
2041.5,435859197.3086878,42807223021.31521,0.0011043636387581721,0.10846333144478977
2041.75,434667489.7265296,43241890511.04174,0.0011013441349140539,0.10956467557970383
2042.0,433479460.5755061,43675369971.61725,0.0010983339513403758,0.1106630095310442
2042.25,432294978.29601324,44107664949.91326,0.0010953327546963621,0.11175834228574057
2042.5,431112426.19349414,44538777376.10676,0.0010923364486621586,0.11285067873440273
2042.75,429931271.1410417,44968708647.2478,0.0010893436824208622,0.11394002241682359
2043.0,428751484.9151695,45397460132.16297,0.0010863543844608647,0.11502637680128446
2043.25,427573039.0553582,45825033171.21833,0.001083368482669973,0.11610974528395443
2043.5,426395904.8593174,46251429076.077644,0.001080385904323403,0.11719013118827783
2043.75,425220053.3780056,46676649129.45565,0.0010774065760711623,0.11826753776434899
2044.0,424045455.41060024,47100694584.86625,0.0010744304239253054,0.11934196818827429
2044.25,422872081.49935484,47523566666.3656,0.001071457373246902,0.1204134255615212
2044.5,421699901.9243358,47945266568.28994,0.0010684873487327028,0.1214819129102539
2044.75,420528886.69803095,48365795454.98797,0.001065520274401477,0.12254743318465537
2045.0,419359005.55980897,48785154460.547775,0.0010625560735799755,0.12360998925823535
2045.25,418190227.9703066,49203344688.51808,0.0010595946688887084,0.12466958392712406
2045.5,417022523.10565406,49620367211.62373,0.001056635982227314,0.12572621990935137
2045.75,415855859.8515416,50036223071.47527,0.0010536799347595246,0.1267798998441109
2046.0,414690206.79721063,50450913278.272484,0.0010507264468979417,0.12783062629100883
2046.25,413525532.2292097,50864438810.50169,0.0010477754382882147,0.12887840172929704
2046.5,412361804.1251277,51276800614.62682,0.001044826827793163,0.1299232285570902
2046.75,411198990.1470593,51687999604.77388,0.001041880533476219,0.13096510909056644
2047.0,410037057.63495255,52098036662.40883,0.0010389364725845707,0.132004045563151
2047.25,408875973.5998391,52506912636.00867,0.0010359945615320118,0.133040040124683
2047.5,407715704.71686625,52914628340.72553,0.0010330547158812838,0.1340730948405643
2047.75,406556217.31814396,53321184558.04368,0.0010301168503259533,0.13510321169089023
2048.0,405397477.3854481,53726582035.42912,0.0010271808786719236,0.13613039256956216
2048.25,404239450.5427179,54130821485.97184,0.0010242467138184253,0.1371546392833806
2048.5,403082102.04841626,54533903588.020256,0.0010213142677386582,0.13817595355111925
2048.75,401925396.78762066,54935828984.80788,0.001018383451459753,0.139194337002579
2049.0,400769299.2640242,55336598284.0719,0.0010154541750425018,0.1402097911776215
2049.25,399613773.5916155,55736212057.66351,0.0010125263475602795,0.14122231752518177
2049.5,398458783.48626685,56134670841.14978,0.0010095998770777278,0.1422319174022595
2049.75,397304292.25702345,56531975133.40681,0.0010066746706286858,0.14323859207288817
2050.0,396150262.7972181,56928125396.204025,0.001003750634193676,0.14424234270708183
2050.25,394996657.5753605,57323122053.77939,0.0010008276726768198,0.14524317037975865
2050.5,393843438.6257497,57716965492.405136,0.0009979056898820526,0.1462410760696407
2050.75,392690567.5389051,58109656059.94404,0.0009949845884888772,0.14723606065812958
2051.0,391538005.45170313,58501194065.395744,0.0009920642700273726,0.14822812492815696
