t,V,V_sum,sea_level,sea_level_cumulative
2020.0,737695310.1999887,737695310.1999887,0.0018691446276635892,0.0018691446276635892
2020.25,735630715.806167,1473326026.0061557,0.0018639134360507942,0.0037330580637143836
2020.5,733572307.524229,2206898333.530385,0.0018586979185755924,0.005591755982289976
2020.75,731520068.895365,2938418402.42575,0.00185349803353527,0.007445254015825246
2021.0,729473983.4994739,3667892385.925224,0.0018483137393251932,0.00929356775515044
2021.25,727434034.9550381,4395326420.880262,0.001843144994438488,0.011136712749588927
2021.5,725400206.9190618,5120726627.799324,0.0018379917574658875,0.012974704507054815
2021.75,723372483.0870259,5844099110.88635,0.001832853987095614,0.014807558494150429
2022.0,721350847.1927489,6565449958.079099,0.0018277316421130285,0.016635290136263456
2022.25,719335283.0084015,7284785241.087501,0.0018226246814006678,0.018457914817664123
2022.5,717325774.3443242,8002111015.431825,0.0018175330639377816,0.020275447881601905
2022.75,715322305.0490371,8717433320.480862,0.0018124567488003575,0.022087904630402264
2023.0,713324859.0091308,9430758179.489992,0.0018073956951608454,0.02389530032556311
2023.25,711333420.1491674,10142091599.63916,0.0018023498622879049,0.025697650187851015
2023.5,709347972.4316523,10851439572.070812,0.0017973192095463357,0.027494969397397352
2023.75,707368499.856952,11558808071.927765,0.0017923036963968684,0.02928727309379422
2024.0,705394986.4631722,12264203058.390938,0.0017873032823958552,0.031074576376190075
2024.25,703427416.3261377,12967630474.717075,0.0017823179271952204,0.032856894303385294
2024.5,701465773.5592936,13669096248.27637,0.001777347590542209,0.034634241893927505
2024.75,699510042.3136427,14368606290.590012,0.0017723922322792276,0.03640663412620673
2025.0,697560206.7776508,15066166497.367662,0.0017674518123436055,0.03817408593855034
2025.25,695616251.1771996,15761782748.544863,0.0017625262907674756,0.03993661222931781
2025.5,693678159.7754769,16455460908.32034,0.001757615627677495,0.04169422785699531
2025.75,691745916.8729794,17147206825.19332,0.0017527197832948526,0.04344694764029016
2026.0,689819506.8073198,17837026332.00064,0.0017478387179347805,0.04519478635822494
2026.25,687898913.9532744,18524925245.953915,0.001742972392006675,0.046937758750231616
2026.5,685984122.722624,19210909368.67654,0.0017381207660136923,0.04867587951624531
2026.75,684075117.5641322,19894984486.240673,0.0017332838005526953,0.050409163316798004
2027.0,682171882.9634731,20577156369.204147,0.0017284614563140676,0.052137624773112075
2027.25,680274403.4431068,21257430772.647255,0.0017236536940814018,0.05386127846719348
2027.5,678382663.5622543,21935813436.20951,0.0017188604747314323,0.05558013894192491
2027.75,676496647.9168241,22612310084.126335,0.0017140817592338515,0.057294220701158756
2028.0,674616341.1393157,23286926425.26565,0.0017093175086510648,0.059003538209809824
2028.25,672741727.898808,23959668153.16446,0.001704567684138161,0.06070810589394798
2028.5,670872792.9007778,24630540946.06524,0.0016998322469424527,0.062407938140890434
2028.75,669009520.8871335,25299550466.952374,0.0016951111584035611,0.064103049299294
2029.0,667151896.6361026,25966702363.588474,0.001690404379953132,0.06579345367924713
2029.25,665299904.9621547,26632002268.55063,0.0016857118731146393,0.06747916555236178
2029.5,663453530.7159425,27295455799.26657,0.0016810335995032372,0.06916019915186501
2029.75,661612758.7842472,27957068558.05082,0.0016763695208256192,0.07083656867269063
2030.0,659777574.0898468,28616846132.140667,0.0016717195988796892,0.07250828827157031
2030.25,657947961.5915338,29274794093.7322,0.0016670837955545994,0.0741753720671249
2030.5,656123906.2839904,29930918000.01619,0.0016624620728304415,0.07583783413995535
2030.75,654305393.197708,30585223393.213898,0.0016578543927780376,0.07749568853273338
2031.0,652492407.398951,31237715800.61285,0.0016532607175588493,0.07914894925029223
2031.25,650684933.98967,31888400734.60252,0.0016486810094247602,0.080797630259717
2031.5,648882958.1074718,32537283692.70999,0.001644115230717997,0.082441745490435
2031.75,647086464.9254541,33184370157.635445,0.0016395633438707126,0.0840813088343057
2032.0,645295439.6522567,33829665597.2877,0.001635025311405115,0.08571633414571081
2032.25,643509867.5319114,34473175464.81961,0.001630501095933087,0.0873468352416439
2032.5,641729733.8437697,35114905198.66338,0.0016259906601560031,0.0889728259017999
2032.75,639955023.9024982,35754860222.56588,0.001621493966864718,0.09059431986866462
2033.0,638185723.0579641,36393045945.62384,0.0016170109789392763,0.0922113308476039
2033.25,636421816.6951683,37029467762.31901,0.0016125416593487426,0.09382387250695264
2033.5,634663290.2342,37664131052.55321,0.0016080859711510883,0.09543195847810372
2033.75,632910129.13011,38297041181.68332,0.0016036438774928675,0.09703560235559659
2034.0,631162318.8729365,38928203500.55626,0.0015992153416092849,0.09863481769720588
2034.25,629419844.9875705,39557623345.54383,0.0015948003268238542,0.10022961802402973
2034.5,627682693.0336963,40185306038.57753,0.001590398796548246,0.10182001682057798
2034.75,625950848.6057279,40811256887.18326,0.001586010714282129,0.10340602753486011
2035.0,624224297.3327746,41435481184.51603,0.0015816360436130808,0.1049876635784732
2035.25,622503024.8785002,42057984209.39453,0.0015772747482162318,0.10656493832668942
2035.5,620787016.9411446,42678771226.33568,0.0015729267918543203,0.10813786511854374
2035.75,619076259.2534007,43297847485.58908,0.0015685921383773802,0.10970645725692113
2036.0,617370737.5823462,43915218223.171425,0.001564270751722569,0.1112707280086437
2036.25,615670437.7293895,44530888660.90082,0.0015599625959140282,0.11283069060455772
2036.5,613975345.530234,45144864006.43105,0.0015556676350627968,0.11438635823962051
2036.75,612285446.8547412,45757149453.2858,0.0015513858333664613,0.11593774407298697
2037.0,610600727.6069486,46367750180.892746,0.0015471171551092015,0.11748486122809618
2037.25,608921173.7249312,46976671354.617676,0.0015428615646614417,0.11902772279275761
2037.5,607246771.1807756,47583918125.798454,0.001538619026479782,0.1205663418192374
2037.75,605577505.9804978,48189495631.77895,0.0015343895051067927,0.12210073132434418
2038.0,603913364.163966,48793408995.94292,0.001530172965170816,0.123630904289515
2038.25,602254331.8049004,49395663327.74782,0.001525969371385969,0.12515687366090097
2038.5,600600395.0107158,49996263722.75854,0.0015217786885517416,0.12667865234945272
2038.75,598951539.9225104,50595215262.681046,0.001517600881552969,0.1281962532310057
2039.0,597307752.7149842,51192523015.39603,0.0015134359153596275,0.12970968914636533
2039.25,595669019.5964042,51788192034.99243,0.001509283755026742,0.13121897290139206
2039.5,594035326.808479,52382227361.80091,0.001505144365694071,0.13272411726708613
2039.75,592406660.6263496,52974634022.42726,0.0015010177125860836,0.13422513497967223
2040.0,590783007.3585017,53565417029.78577,0.0014969037610117358,0.13572203874068398
2040.25,589164353.3466933,54154581383.13246,0.0014928024763642873,0.13721484121704827
2040.5,587550684.9659007,54742132068.098366,0.0014887138241211663,0.13870355504116944
2040.75,585941988.6242747,55328074056.72264,0.001484637769843856,0.1401881928110133
2041.0,584338250.7630159,55912412307.48566,0.0014805742791775811,0.14166876709019088
2041.25,582739457.8563868,56495151765.34204,0.001476523317851336,0.14314529040804222
2041.5,581145596.4115838,57076297361.753624,0.001472484851677563,0.14461777525971978
2041.75,579556652.9687061,57655854014.72233,0.0014684588465520717,0.14608623410627186
2042.0,577972614.1006747,58233826628.823006,0.0014644452684538342,0.14755067937472569
2042.25,576393304.3946843,58810219933.21769,0.001460443672928483,0.14901112304765418
2042.5,574816568.2579921,59385036501.475685,0.0014564485982162115,0.15046757164587038
2042.75,573241694.8547223,59958278196.33041,0.0014524582432278164,0.1519200298890982
2043.0,571668646.5535593,60529946842.883965,0.0014484725126144864,0.15336850240171268
2043.25,570097385.4071442,61100044228.29111,0.0014444913102266304,0.15481299371193932
2043.5,568527873.1457565,61668572101.43687,0.0014405145390978702,0.1562535082510372
2043.75,566960071.1706742,62235532172.607544,0.0014365421014282166,0.15769005035246542
2044.0,565393940.547467,62800926113.155014,0.0014325738985670737,0.1591226242510325
2044.25,563829441.9991398,63364755555.15415,0.0014286098309958695,0.16055123408202837
2044.5,562266535.8991144,63927022091.05327,0.0014246497983102702,0.16197588388033865
2044.75,560705182.2640413,64487727273.31731,0.0014206936992019695,0.16339657757954063
2045.0,559145340.7464119,65046872614.06372,0.0014167414314399675,0.1648133190109806
2045.25,557586970.6270754,65604459584.690796,0.0014127928918516114,0.1662261119028322
2045.5,556030030.8075387,66160489615.49834,0.0014088479763030854,0.1676349598791353
2045.75,554474479.8020555,66714964095.30039,0.0014049065796793664,0.16903986645881466
2046.0,552920275.7296141,67267884371.03001,0.0014009685958639223,0.17044083505467858
2046.25,551367376.3056129,67819251747.33562,0.0013970339177176196,0.1718378689723962
2046.5,549815738.8335036,68369067486.16912,0.001393102437057551,0.17323097140945376
2046.75,548265320.1960791,68917332806.3652,0.0013891740446349589,0.17462014545408872
2047.0,546716076.8466034,69464048883.2118,0.001385248630112761,0.1760053940842015
2047.25,545167964.7997855,70009216848.0116,0.0013813260820426825,0.17738672016624418
2047.5,543620939.6224884,70552837787.63408,0.0013774062878417117,0.1787641264540859
2047.75,542074956.424192,71094912744.05827,0.0013734891337679378,0.18013761558785385
2048.0,540529969.8472642,71635442713.90553,0.0013695745048958982,0.18150719009274974
2048.25,538985934.0569572,72174428647.9625,0.0013656622850912337,0.18287285237784098
2048.5,537442802.7312217,72711871450.69371,0.0013617523569848776,0.18423460473482586
2048.75,535900529.0501609,73247771979.74387,0.0013578446019463372,0.18559244933677221
2049.0,534359065.68536556,73782131045.42923,0.001353938900056669,0.18694638823682888
2049.25,532818364.7888207,74314949410.21805,0.0013500351300803728,0.18829642336690924
