t,V,sum,sea_level,sea_level_cumulative
2048.0,23783837.578218937,3117322206.0202756,6.026259299723551e-05,0.007898553743685295
2048.25,23717738.08808124,3141039944.108357,6.009511259553865e-05,0.007958648856280833
2048.5,23651849.02611805,3164691793.134475,5.992816536883485e-05,0.008018577021649669
2048.75,23586169.809197817,3188277962.943673,5.976174983960731e-05,0.008078338771489276
2049.0,23520699.855635323,3211798662.7993083,5.959586453400392e-05,0.00813793463602328
2049.25,23455438.585189875,3235254101.384498,5.943050798183261e-05,0.008197365144005113
2049.5,23390385.41906495,3258644486.803563,5.926567871656055e-05,0.008256630822721673
2049.75,23325539.779899374,3281970026.5834627,5.910137527529169e-05,0.008315732197996965
2050.0,23260901.091771267,3305230927.675234,5.893759619877687e-05,0.008374669794195742
2050.25,23196468.78019037,3328427396.4554243,5.877434003139425e-05,0.008433444134227136
2050.5,23132242.27209785,3351559638.7275224,5.861160532114893e-05,0.008492055739548286
2050.75,23068220.995861467,3374627859.723384,5.844939061966065e-05,0.008550505130167946
2051.0,23004404.381275926,3397632264.10466,5.828769448216466e-05,0.008608792824650111
2051.25,22940791.859555773,3420573055.9642158,5.8126515467493795e-05,0.008666919340117605
2051.5,22877382.86333577,3443450438.8275514,5.7965852138079336e-05,0.008724885192255684
2051.75,22814176.82666799,3466264615.654219,5.780570305994373e-05,0.008782690895315626
2052.0,22751173.18501645,3489015788.839236,5.764606680268693e-05,0.008840336962118313
2052.25,22688371.375257228,3511704160.214493,5.7486941939486735e-05,0.0088978239040578
2052.5,22625770.83567399,3534329931.0501666,5.7328327047087414e-05,0.008955152231104888
2052.75,22563371.005954977,3556893302.0561213,5.7170220705792126e-05,0.00901232245181068
2053.0,22501171.32719304,3579394473.3833146,5.701262149946294e-05,0.009069335073310144
2053.25,22439171.241878994,3601833644.6251936,5.685552801550408e-05,0.009126190601325648
2053.5,22377370.193900533,3624211014.819094,5.6698938844859085e-05,0.009182889540170507
2053.75,22315767.62853967,3646526782.4476337,5.654285258200439e-05,0.009239432392752512
2054.0,22254362.992470834,3668781145.4401045,5.638726782494447e-05,0.009295819660577456
2054.25,22193155.733755283,3690974301.1738596,5.623218317519772e-05,0.009352051843752653
2054.5,22132145.301841173,3713106446.475701,5.607759723779658e-05,0.00940812944099045
2054.75,22071331.147560123,3735177777.623261,5.592350862127885e-05,0.009464052949611728
2055.0,22010712.72312225,3757188490.346383,5.5769915937675146e-05,0.009519822865549404
2055.25,21950289.48211666,3779138779.8285,5.5616817802510096e-05,0.009575439683351913
2055.5,21890060.87950713,3801028840.708007,5.546421283479142e-05,0.009630903896186704
2055.75,21830026.371628992,3822858867.0796356,5.531209965700203e-05,0.009686215995843706
2056.0,21770185.416187525,3844629052.495823,5.5160476895095964e-05,0.009741376472738802
2056.25,21710537.47225342,3866339589.968076,5.500934317848689e-05,0.00979638581591729
2056.5,21651082.000261612,3887990671.968338,5.485869714004513e-05,0.009851244513057335
2056.75,21591818.462008595,3909582490.4303465,5.47085374160909e-05,0.009905953050473426
2057.0,21532746.320648313,3931115236.7509947,5.455886264638385e-05,0.00996051191311981
2057.25,21473865.040691145,3952589101.791686,5.440967147412052e-05,0.010014921584593932
2057.5,21415174.08799973,3974004275.879686,5.4260962545923757e-05,0.010069182547139855
2057.75,21356672.929787073,3995360948.809473,5.411273451183792e-05,0.010123295281651694
2058.0,21298361.03461332,4016659309.844086,5.39649860253207e-05,0.010177260267677015
2058.25,21240237.87238293,4037899547.7164693,5.381771574323594e-05,0.010231077983420251
2058.5,21182302.914343346,4059081850.6308126,5.3670922325850324e-05,0.010284748905746101
2058.75,21124555.63308042,4080206406.263893,5.35246044368217e-05,0.010338273510182922
2059.0,21066995.50251693,4101273401.76641,5.33787607431954e-05,0.010391652270926118
2059.25,21009621.997909654,4122283023.7643194,5.32333899153968e-05,0.010444885660841514
2059.5,20952434.595845733,4143235458.360165,5.308849062722206e-05,0.010497974151468737
2059.75,20895432.774241854,4164130891.134407,5.2944061555836146e-05,0.010550918213024573
2060.0,20838616.01233837,4184969507.146745,5.280010138175785e-05,0.01060371831440633
2060.25,20781983.79070165,4205751490.937447,5.265660878886576e-05,0.010656374923195197
2060.5,20725535.591215502,4226477026.5286627,5.251358246437657e-05,0.010708888505659573
2060.75,20669270.897082753,4247146297.4257455,5.237102109884905e-05,0.010761259526758422
2061.0,20613189.19282232,4267759486.618568,5.2228923386176605e-05,0.010813488450144598
2061.25,20557289.964263126,4288316776.582831,5.208728802357191e-05,0.01086557573816817
2061.5,20501572.69854508,4308818349.281376,5.194611371156936e-05,0.010917521851879738
2061.75,20446036.88411429,4329264386.16549,5.180539915401295e-05,0.01096932725103375
2062.0,20390682.01072254,4349655068.176212,5.166514305805493e-05,0.011020992394091805
2062.25,20335507.569420695,4369990575.745633,5.1525344134139146e-05,0.011072517738225944
2062.5,20280513.05256184,4390271088.798195,5.1386001096008916e-05,0.011123903739321954
2062.75,20225697.953791987,4410496786.7519865,5.124711266068358e-05,0.011175150851982637
2063.0,20171061.76805335,4430667848.52004,5.110867754846669e-05,0.011226259529531104
2063.25,20116603.991577193,4450784452.511617,5.0970694482928e-05,0.011277230224014032
2063.5,20062324.121884923,4470846776.633502,5.083316219090614e-05,0.011328063386204939
2063.75,20008221.65778156,4490854998.291284,5.0696079402492106e-05,0.011378759465607432
2064.0,19954296.099356744,4510809294.39064,5.055944485103186e-05,0.011429318910458463
2064.25,19900546.947979912,4530709841.33862,5.042325727311403e-05,0.011479742167731576
2064.5,19846973.70629836,4550556815.044919,5.028751540856503e-05,0.01153002968314014
2064.75,19793575.87823386,4570350390.923153,5.015221800044052e-05,0.01158018190114058
2065.0,19740352.968980897,4590090743.892134,5.0017363795020895e-05,0.011630199264935602
2065.25,19687304.485004496,4609778048.377138,4.9882951541805806e-05,0.011680082216477409
2065.5,19634429.934035834,4629412478.311174,4.974897999350302e-05,0.011729831196470912
2065.75,19581728.825071406,4648994207.136246,4.961544790602631e-05,0.011779446644376938
2066.0,19529200.668369193,4668523407.804615,4.94823540384858e-05,0.011828928998415424
2066.25,19476844.975446112,4688000252.780061,4.934969715318142e-05,0.011878278695568605
2066.5,19424661.25907784,4707424914.039139,4.9217476015602505e-05,0.011927496171584208
2066.75,19372649.033290744,4726797563.07243,4.908568939440733e-05,0.011976581860978615
2067.0,19320807.813365772,4746118370.885796,4.895433606143303e-05,0.012025536197040047
2067.25,19269137.115830544,4765387508.001626,4.882341479167544e-05,0.012074359611831722
2067.5,19217636.458460983,4784605144.460087,4.869292436329334e-05,0.012123052536195016
2067.75,19166305.36027442,4803771449.820361,4.856286355759095e-05,0.012171615399752606
2068.0,19115143.34153153,4822886593.161893,4.84332311590228e-05,0.01222004863091163
2068.25,19064149.923729017,4841950743.085622,4.8304025955175255e-05,0.012268352656866804
2068.5,19013324.629601702,4860964067.715223,4.817524673677174e-05,0.012316527903603575
2068.75,18962666.983116925,4879926734.69834,4.8046892297658606e-05,0.012364574795901234
2069.0,18912176.509471666,4898838911.207812,4.791896143479784e-05,0.01241249375733603
2069.25,18861852.735093236,4917700763.942905,4.7791452948268773e-05,0.0124602852102843
2069.5,18811695.1876313,4936512459.130537,4.766436564124788e-05,0.012507949575925548
2069.75,18761703.39596192,4955274162.526499,4.753769832001906e-05,0.012555487274245566
2070.0,18711876.890179317,4973986039.416678,4.741144979395271e-05,0.012602898724039519
2070.25,18662215.20159634,4992648254.618275,4.728561887550698e-05,0.012650184342915026
2070.5,18612717.862740573,5011260972.481015,4.716020438021784e-05,0.012697344547295245
2070.75,18563384.40735315,5029824356.888369,4.7035205126696105e-05,0.01274437975242194
2071.0,18514214.370384417,5048338571.258753,4.6910619936616456e-05,0.012791290372358557
2071.25,18465207.28799309,5066803778.546746,4.67864476347153e-05,0.012838076819993273
2071.5,18416362.697541825,5085220141.244288,4.666268704877955e-05,0.012884739507042053
2071.75,18367680.137596563,5103587821.381885,4.6539337009644925e-05,0.012931278844051698
2072.0,18319159.14792298,5121906980.529807,4.6416396351187016e-05,0.012977695240402884
2072.25,18270799.269485034,5140177779.799293,4.629386391031757e-05,0.013023989104313202
2072.5,18222600.044438988,5158400379.843732,4.617173852696934e-05,0.013070160842840172
2072.75,18174561.016135596,5176574940.859867,4.605001904410165e-05,0.013116210861884274
2073.0,18126681.72911528,5194701622.588983,4.5928704307688144e-05,0.013162139566191961
2073.25,18078961.72910381,5212780584.318087,4.580779316670589e-05,0.013207947359358667
2073.5,18031400.563013196,5230811984.8811,4.568728447313755e-05,0.013253634643831804
2073.75,17983997.778937757,5248795982.660037,4.5567177081961534e-05,0.013299201820913766
2074.0,17936752.92615064,5266732735.586187,4.544746985114308e-05,0.013344649290764909
2074.25,17889665.5551026,5284622401.14129,4.5328161641631236e-05,0.01338997745240654
2074.5,17842735.217417777,5302465136.358707,4.5209251317348104e-05,0.013435186703723888
2074.75,17795961.465894178,5320261097.824601,4.50907377451901e-05,0.013480277441469079
2075.0,17749343.85449811,5338010441.679099,4.497261979501384e-05,0.013525250061264094
2075.25,17702881.938362915,5355713323.617462,4.4854896339632896e-05,0.013570104957603727
2075.5,17656575.273787074,5373369898.89125,4.473756625481307e-05,0.01361484252385854
2075.75,17610423.41823051,5390980322.30948,4.462062841926296e-05,0.013659463152277803
2076.0,17564425.930313356,5408544748.239793,4.450408171463084e-05,0.013703967233992434
2076.25,17518582.369811337,5426063330.609604,4.438792502549304e-05,0.013748355159017928
2076.5,17472892.2976566,5443536222.907261,4.427215723935592e-05,0.013792627316257284
2076.75,17427355.27593257,5460963578.183193,4.4156777246642944e-05,0.013836784093503926
2077.0,17381970.867870457,5478345549.051064,4.4041783940685785e-05,0.013880825877444613
2077.25,17336738.63785085,5495682287.688914,4.392717621772836e-05,0.013924753053662342
2077.5,17291658.15139866,5512973945.840313,4.381295297691402e-05,0.013968566006639255
2077.75,17246728.975179538,5530220674.815493,4.3699113120276536e-05,0.014012265119759532
