t,H,L,aH,aL
135.0,2.0989181757586493,5.042480432731277,2.1429735213058954,5.074402834963683
136.0,2.098532840883621,5.044102325101559,2.1424835611756667,5.076245141929589
137.0,2.0981495602868736,5.04571991156955,2.1419965030075554,5.0780815327114
138.0,2.0977683187791056,5.047333220858236,2.141512321305317,5.07991205450293
139.0,2.0973891013311845,5.048942281402133,2.141030990899337,5.0817367539235665
140.0,2.0970118930719206,5.050547121351153,2.1405524869410595,5.083555677027695
141.0,2.096636679285876,5.052147768574403,2.140076784897525,5.085368869313928
142.0,2.096263445411212,5.053744250663916,2.139603860546034,5.087176375734154
143.0,2.095892177037576,5.05533659493833,2.1391336899689177,5.088978240702379
144.0,2.095522859904021,5.056924828446495,2.138666249548419,5.090774508103411
145.0,2.095155479896964,5.058508977971028,2.138201515961684,5.092565221301352
146.0,2.0947900230481737,5.060089070031808,2.1377394661758577,5.094350423147929
147.0,2.094426475532799,5.061665130889409,2.1372800774432763,5.096130155990646
148.0,2.0940648236674257,5.063237186548484,2.1368233272967667,5.097904461680784
149.0,2.093705053908169,5.06480526276109,2.1363691935450375,5.099673381581232
150.0,2.093347152848795,5.066369385029957,2.135917654268168,5.101436956574171
151.0,2.092991107218876,5.06792957861171,2.135468687813187,5.1031952270685945
152.0,2.0926369038819748,5.069485868520031,2.1350222727897434,5.10494823300769
153.0,2.092284529833861,5.071038279528781,2.1345783880658624,5.106696013876075
154.0,2.091933972200757,5.072586836175058,2.13413701276379,5.108438608706886
155.0,2.0915852182376065,5.07413156276222,2.133698126255921,5.110176056088735
156.0,2.0912382553263824,5.075672483362851,2.1332617081608047,5.111908394172519
157.0,2.0908930709744133,5.07720962182168,2.1328277383392362,5.113635660678126
158.0,2.090549652812742,5.078743001758462,2.1323961968904195,5.115357892900972
159.0,2.0902079885945075,5.080272646570802,2.131967064148212,5.117075127718453
160.0,2.089868066193357,5.081798579436945,2.131540320677436,5.118787401596239
161.0,2.089529873601882,5.0833208233185125,2.1311159472702736,5.120494750594476
162.0,2.089193398930076,5.084839400963209,2.130693924942718,5.1221972103738524
163.0,2.0888586304038226,5.086354334907471,2.130274234931106,5.123894816201555
164.0,2.0885255563634053,5.087865647479086,2.129856858688712,5.125587602957128
165.0,2.088194165262041,5.08937336079977,2.129441777882407,5.127275605138195
166.0,2.087864445664436,5.090877496787698,2.129028974389386,5.128958856866095
167.0,2.087536386245368,5.092378077160003,2.1286184302939555,5.130637391891411
168.0,2.087209975788285,5.093875123435233,2.128210127884381,5.132311243599393
169.0,2.086885203183934,5.095368656935776,2.127804049649797,5.133980445015271
170.0,2.086562057429003,5.096858698790234,2.127400178277174,5.135645028809499
171.0,2.086240527624791,5.0983452699357805,2.126998496648346,5.137305027302867
172.0,2.0859206029758943,5.099828391120467,2.126598987837087,5.13896047247155
173.0,2.085602272788916,5.1013080829055015,2.126201635106249,5.140611395952049
174.0,2.0852855264711936,5.102784365667489,2.1258064219049513,5.142257829046046
175.0,2.084970353529548,5.104257259600644,2.1254133318658193,5.143899802725176
176.0,2.0846567435690497,5.1057267847189625,2.12502234880228,5.145537347635709
177.0,2.084344686291808,5.10719296085837,2.124633456705898,5.147170494103147
178.0,2.0840341714957717,5.10865580767883,2.1242466397437765,5.148799272136744
179.0,2.083725189073556,5.110115344666425,2.1238618822559845,5.150423711433944
180.0,2.083417729011284,5.111571591135405,2.1234791687530494,5.152043841384739
181.0,2.083111781387442,5.11302456623021,2.1230984839134885,5.15365969107595
182.0,2.0828073363717583,5.114474288927456,2.1227198125813787,5.155271289295438
183.0,2.082504384224096,5.115920778037897,2.1223431397639825,5.156878664536234
184.0,2.0822029152933634,5.1173640522083605,2.1219684506294065,5.158481845000605
185.0,2.0819029200164376,5.118804129923643,2.121595730504307,5.160080858604039
186.0,2.0816043889171096,5.120241029508395,2.121224964871635,5.161675732979176
187.0,2.081307312605041,5.121674769128963,2.1208561393684198,5.163266495479655
188.0,2.081011681774738,5.123105366795216,2.1204892397835957,5.164853173183905
189.0,2.08071748720454,5.124532840362341,2.1201242520558625,5.1664357928988744
190.0,2.0804247197556216,5.125957207532611,2.119761162271588,5.168014381163682
191.0,2.080133370371015,5.1273784858571325,2.1193999566627433,5.169588964253224
192.0,2.07984343007464,5.1287966927375646,2.1190406216048765,5.1711595681817055
193.0,2.0795548899703498,5.130211845427812,2.1186831436151214,5.172726218706123
194.0,2.079267741240996,5.131623961035703,2.118327509350241,5.174288941329682
195.0,2.0789819751475003,5.13303305652463,2.117973705604702,5.175847761305155
196.0,2.078697583027944,5.1344391487151775,2.1176217193087847,5.177402703638196
197.0,2.0784145562966674,5.135842254286725,2.1172715375267317,5.178953793090588
198.0,2.0781328864433872,5.137242389779025,2.11692314745491,5.180501054183437
199.0,2.077852565032322,5.138639571593759,2.116576536420028,5.18204451120032
200.0,2.077573583701331,5.140033815996075,2.1358335898896046,5.190264151001278
201.0,2.0772959341610675,5.141425139116102,2.1354487269687645,5.191889745125834
202.0,2.0770196081941434,5.142813556950439,2.135065875489142,5.193511081330803
203.0,2.0767445976543044,5.144199085363633,2.1346850206268084,5.195128187860166
204.0,2.0764708944656167,5.145581740089629,2.134306147715039,5.196741092672988
205.0,2.0761984906216693,5.146961536733199,2.133929242242098,5.19834982344729
206.0,2.0759273781847813,5.148338490771359,2.1335542898490587,5.199954407583853
207.0,2.0756575492852263,5.149712617554764,2.1331812763276616,5.2015548722099405
208.0,2.0753889961204632,5.1510839323090725,2.132810187618212,5.203151244182981
209.0,2.0751217109543814,5.152452450136314,2.132441009807514,5.204743550094171
210.0,2.074855686116553,5.153818186016218,2.13207372912684,5.206331816272029
211.0,2.074590914001499,5.155181154807536,2.131708331949933,5.207916068785878
212.0,2.074327387067962,5.156541371249345,2.1313448047910497,5.209496333449283
213.0,2.0740650978381927,5.157898849962325,2.130983134303031,5.211072635823417
214.0,2.073804038897244,5.159253605450032,2.1306233072754077,5.212645001220385
215.0,2.073544202892275,5.160605652100145,2.130265310632539,5.214213454706481
216.0,2.073285582531865,5.161955004185699,2.1299091314317833,5.215778021105403
217.0,2.0730281705853373,5.163301675866301,2.1295547568616975,5.217338725001402
218.0,2.0727719598820906,5.164645681189333,2.1292021742402727,5.218895590742391
219.0,2.072516943310942,5.165987034091131,2.12885137101319,5.220448642442995
220.0,2.0722631138194774,5.167325748398162,2.1285023347521133,5.221997903987558
221.0,2.07201046441341,5.16866183782817,2.12815505315301,5.223543399033096
222.0,2.0717589881559504,5.169995315991317,2.127809514034496,5.225085151012206
223.0,2.0715086781671803,5.171326196391308,2.1274657053362116,5.226623183135925
224.0,2.071259527623441,5.1726544924265,2.1271236151172213,5.228157518396543
225.0,2.071011529756724,5.173980217390993,2.1267832315544433,5.229688179570378
226.0,2.070764677854073,5.175303384475711,2.1264445429411025,5.231215189220495
227.0,2.070518965256994,5.176624006769472,2.126107537685212,5.2327385696993955
228.0,2.070274385360875,5.177942097260036,2.125772204308073,5.234258343151649
229.0,2.070030931614404,5.179257668835145,2.125438531442806,5.235774531516495
230.0,2.0697885975190085,5.18057073428355,2.1251065078329026,5.237287156530401
231.0,2.069547376628293,5.18188130629602,2.1247761223308,5.238796239729583
232.0,2.069307262547486,5.183189397466346,2.124447363896482,5.240301802452471
233.0,2.069068248932898,5.184495020292323,2.1241202215960975,5.24180386584216
234.0,2.068830329491377,5.185798187176726,2.123794684600607,5.243302450848807
235.0,2.0685934979797858,5.187098910428274,2.123470742184444,5.244797578231995
236.0,2.06835774820447,5.188397202262574,2.1231483837242022,5.24628926856306
237.0,2.0681230740207472,5.189693074803064,2.122827598697346,5.247777542227387
238.0,2.067889469332392,5.190986540081936,2.1225083766809316,5.249262419426658
239.0,2.0676569280911337,5.19227761004105,2.122190707350363,5.250743920181084
240.0,2.0674254442961604,5.193566296532838,2.12187458047815,5.252222064331588
241.0,2.067195011993625,5.194852611321193,2.1215599859327017,5.253696871541961
242.0,2.066965625276163,5.196136566082352,2.1212469136771284,5.255168361300984
243.0,2.066737278282412,5.197418172405763,2.120935353768067,5.256636552924524
244.0,2.0665099651965417,5.1986974417949465,2.1206252963545236,5.258101465557581
245.0,2.066283680247785,5.199974385668339,2.120316731676733,5.259563118176331
246.0,2.0660584177099794,5.201249015360135,2.1200096500650365,5.2610215295901135
247.0,2.065834171901112,5.202521342121111,2.1197040419387774,5.262476718443404
248.0,2.065610937182869,5.203791377119444,2.1193998978052133,5.263928703217752
249.0,2.065388707960197,5.205059131441517,2.1190972082584443,5.265377502233693
250.0,2.06516747868086,5.206324616092718,2.1187959639783562,5.266823133652627
251.0,2.0649472438350105,5.207587841998226,2.1184961557295847,5.268265615478677
252.0,2.0647279979547624,5.20884882000379,2.11819777436049,5.269704965560514
253.0,2.0645097356137696,5.210107560876494,2.117900810802148,5.271141201593158
254.0,2.0642924514268093,5.211364075305523,2.1176052560673626,5.27257434111975
255.0,2.064076140049372,5.212618373902906,2.11731110124968,5.274004401533308
256.0,2.0638607961772544,5.213870467204258,2.1170183375224303,5.275431400078442
257.0,2.0636464145461613,5.2151203656695175,2.1167269561377804,5.2768553538530565
