t,H,L,aH,aL
71.0,2.122382262769344,4.6055586324818245,2.2237867301261627,4.907465499431789
72.0,2.1217629152612667,4.6075424299939005,2.223117313076575,4.909581135926188
73.0,2.1211475860326185,4.6095187615114535,2.222452447284437,4.911688296711075
74.0,2.120536235488278,4.611487694231503,2.2217920827399587,4.91378706642587
75.0,2.119928824597626,4.61344929444112,2.2211361702670356,4.91587752837824
76.0,2.119325314883937,4.615403627533858,2.220484661504167,4.91795976457325
77.0,2.118725668414021,4.617350758025821,2.21983750888593,4.920033855741666
78.0,2.1181298477881065,4.619290749571359,2.2191946656249963,4.9220998813674814
79.0,2.117537816129949,4.621223664978426,2.2185560856946713,4.92415791971466
80.0,2.116949537077178,4.623149566223583,2.217921723811936,4.926208047853143
81.0,2.116364974771856,4.625068514466685,2.2172915354209697,4.9282503416841426
82.0,2.115784093851257,4.626980570065224,2.2166654766771536,4.930284875964724
83.0,2.115206859438852,4.628885792588376,2.216043504431508,4.932311724331743
84.0,2.114633237135498,4.630784240830727,2.2154255762155834,4.934330959325122
85.0,2.1140631930108245,4.632675972825713,2.214811650226761,4.93634265241049
86.0,2.113496693594816,4.634561045858757,2.214201685313965,4.9383468740012555
87.0,2.1129337058695765,4.636439516480129,2.213595640963768,4.940343693480044
88.0,2.112374197261281,4.638311440517529,2.212993477286874,4.942333179219619
89.0,2.1118181356323027,4.640176873088401,2.2123951550049696,4.9443153986032105
90.0,2.1112654892735128,4.642035868611986,2.2118006354379314,4.9462904180443505
91.0,2.11071622689675,4.643888480821116,2.211209880491374,4.948258303006183
92.0,2.1101703176274533,4.645734762773762,2.2106228526445304,4.950219118020263
93.0,2.109627730997456,4.6475747668643415,2.2100395149384555,4.952172926704899
94.0,2.1090884369379306,4.64940854483478,2.2094598309645375,4.9541197917830155
95.0,2.1085524057724947,4.651236147785355,2.2088837648533115,4.95605977509957
96.0,2.108019608210454,4.653057626185308,2.208311281263563,4.957992937638531
97.0,2.1074900153401965,4.654873029883231,2.207742345371712,4.9599193395394305
98.0,2.106963598622725,4.656682408117257,2.2071769228614744,4.961839040113512
99.0,2.1064403298853263,4.658485809525023,2.2066149799137813,4.963752097859476
100.0,2.1059201813153723,4.660283282153438,2.2060564831969582,4.965658570478846
101.0,2.105403125454254,4.662074873468257,2.205501399857153,4.9675585148909445
102.0,2.1048891351914403,4.663860630363452,2.204949697509,4.969451987247533
103.0,2.1043781837586613,4.6656405991703975,2.204401344226519,4.97133904294707
104.0,2.1038702447242112,4.667414825666879,2.203856308534244,4.973219736648651
105.0,2.103365291987369,4.6691833550859085,2.203314559398561,4.975094122285606
106.0,2.102863299772937,4.670946232124374,2.2027760662192706,4.976962253078772
107.0,2.102364242625882,4.672703500951513,2.2022407988213466,4.978824181549459
108.0,2.1018680954060995,4.674455205217225,2.2017087274469,4.980679959532122
109.0,2.101374833283271,4.676201388060206,2.2011798227473323,4.98252963818671
110.0,2.100884431731835,4.677942092115944,2.200654055775682,4.984373268010762
111.0,2.1003968665260526,4.679677359524541,2.2001313979791517,4.986210898851196
112.0,2.099912113735176,4.681407231938391,2.1996118211918096,4.988042579915854
113.0,2.099430149718714,4.683131750529711,2.1990952976274674,4.98986835978476
114.0,2.098950951121786,4.684850955997919,2.1985817998727235,4.991688286421139
115.0,2.098474494870578,4.686564888576879,2.1980713008801707,4.993502407182187
116.0,2.098000758167877,4.688273588042001,2.197563773961755,4.995310768829584
117.0,2.0975297184887047,4.689977093717209,2.197059192782297,4.997113417539795
118.0,2.0970613535760263,4.691675444481778,2.196557531353157,4.998910398914125
119.0,2.0965956414365503,4.693368678777033,2.196058764026045,5.000701757988561
120.0,2.096132560336607,4.695056834612937,2.19556286548697,5.002487539243396
121.0,2.0956720887981084,4.69673994957454,2.1950698107503337,5.004267786612638
122.0,2.095214205594583,4.698418060828315,2.1945795751531465,5.006042543493223
123.0,2.0947588897472915,4.700091205128378,2.194092134349382,5.007811852754022
124.0,2.094306120521413,4.701759418822585,2.1936074643044523,5.0095757567446615
125.0,2.0938558774223046,4.703422737858524,2.1931255412898074,5.011334297304141
126.0,2.093408140191836,4.7050811977893945,2.1926463418776514,5.013087515769286
127.0,2.092962888804786,4.706734833779772,2.1921698429357805,5.014835452983003
128.0,2.092520103465317,4.70838368061128,2.1916960216225285,5.016578149302381
129.0,2.092079764603505,4.7100277726881465,2.1912248553818214,5.018315644606601
130.0,2.091641852871943,4.711667144042669,2.1907563219383457,5.020047978304694
131.0,2.091206349142404,4.7133018283405725,2.1902903992928113,5.0217751893431375
132.0,2.0907732345025654,4.714931858886279,2.189827065717326,5.023497316213289
133.0,2.090342490252799,4.716557268628076,2.1893662997508594,5.025214396958669
134.0,2.089914097903013,4.718178090163194,2.1889080801948078,5.026926469182095
135.0,2.0894880391695576,4.719794355742798,2.1884523861086547,5.0286335700526745
136.0,2.089064295972185,4.721406097276883,2.187999196805716,5.0303357363126455
137.0,2.0886428504310666,4.723013346339091,2.1875484918489816,5.032033004284087
138.0,2.0882236848638605,4.724616134171433,2.187100251047036,5.033725409875496
139.0,2.087806781782839,4.726214491688941,2.1866544544500734,5.035412988588222
140.0,2.0873921238920605,4.7278084494842245,2.1862110823459813,5.03709577552279
141.0,2.086979694084598,4.72939803783196,2.1857701152565197,5.038773805385081
142.0,2.0865694754398145,4.730983286693295,2.1853315339335664,5.040447112492401
143.0,2.086161451220688,4.732564225720174,2.184895319355445,5.042115730779427
144.0,2.0857556048711823,4.7341408842596,2.1844614527233244,5.04377969380404
145.0,2.085351920013669,4.73571329135781,2.1840299154576943,5.04543903475304
146.0,2.084950380446391,4.737281475764392,2.1836006891949067,5.047093786447752
147.0,2.084550970140969,4.738845465936317,2.1831737557837894,5.048743981349519
148.0,2.0841536732399617,4.740405290041915,2.1827490972823282,5.05038965156511
149.0,2.083758474054453,4.741960975964779,2.1823266959544134,5.052030828851987
150.0,2.083365357061698,4.7435125513076,2.1819065342666466,5.053667544623513
151.0,2.0829743069027966,4.745060043395943,2.181488594885217,5.055299829954025
152.0,2.082585308380415,4.746603479281954,2.1810728606728342,5.056927715583843
153.0,2.0821983464565443,4.748142885748009,2.1806593146857227,5.058551231924157
154.0,2.081813406250298,4.749678289310301,2.1802479401706756,5.060170409061842
155.0,2.081430473035747,4.751209716222368,2.1798387205621585,5.061785276764174
156.0,2.0810495322397897,4.75273719247856,2.179431639479482,5.063395864483462
157.0,2.0806705694400627,4.754260743817451,2.179026680724011,5.0650022013615885
158.0,2.080293570362884,4.755780395725195,2.178623828276445,5.066604316234477
159.0,2.079918520881232,4.757296173438829,2.1782230662941386,5.068202237636469
160.0,2.079545407012755,4.758808101949511,2.177824379108473,5.069795993804619
161.0,2.079174214917823,4.760316206005725,2.1774277512222833,5.071385612682924
162.0,2.0788049308976024,4.761820510116413,2.17703316730733,5.072971121926461
163.0,2.078437541392168,4.763321038554073,2.1766406122018167,5.07455254890546
164.0,2.0780720329786457,4.7648178153577945,2.176250070907954,5.076129920709305
165.0,2.0777083923693858,4.766310864336253,2.175861528589576,5.077703264150448
166.0,2.0773466064101656,4.767800209070656,2.1754749705697853,5.079272605768279
167.0,2.076986662078424,4.769285872917637,2.17509038232866,5.0808379718328975
168.0,2.0766285464815226,4.770767879012108,2.1747077495009846,5.082399388348851
169.0,2.0762722468550363,4.772246250270064,2.1743270578740366,5.08395688105877
170.0,2.075917750561072,4.773721009391348,2.1739482933854073,5.0855104754469735
171.0,2.075565045086614,4.7751921788623655,2.173571442120858,5.087060196742987
172.0,2.075214118041898,4.776659780958759,2.1731964903122223,5.0886060699250155
173.0,2.0748649571588085,4.778123837748045,2.172823424335342,5.090148119723344
174.0,2.0745175502893045,4.779584371092201,2.1724522307080405,5.091686370623693
175.0,2.07417188540387,4.781041402650223,2.1720828960881313,5.093220846870499
176.0,2.0738279505899877,4.782494953880631,2.1717154072714626,5.094751572470152
177.0,2.0734857340506387,4.78394504604395,2.1713497511900006,5.096278571194178
178.0,2.073145224102828,4.785391700205138,2.1709859149099358,5.097801866582356
179.0,2.0728064091761267,4.786834937235987,2.170623885629835,5.099321481945793
180.0,2.072469277811246,4.7882747778174855,2.170263650678817,5.100837440369945
181.0,2.0721338186586267,4.789711242442139,2.169905197514762,5.102349764717585
182.0,2.0718000204770544,4.791144351416262,2.1695485137225545,5.103858477631716
183.0,2.0714678721322954,4.792574124862235,2.1691935870123547,5.105363601538452
184.0,2.071137362595754,4.794000582720719,2.1688404052178987,5.106865158649833
185.0,2.070808480943151,4.795423744752849,2.1684889562948295,5.108363170966602
186.0,2.0704812163532225,4.796843630542383,2.168139228319055,5.109857660280939
187.0,2.0701555581064386,4.798260259497826,2.1677912094851353,5.11134864817914
188.0,2.069831495583742,4.799673650854522,2.167444888104696,5.1128361560442634
189.0,2.0695090182653058,4.801083823676708,2.167100252604872,5.1143202050587275
190.0,2.0691881157293124,4.802490796859547,2.166757291526769,5.115800816206865
191.0,2.068868777650747,4.803894589131124,2.166415993523961,5.117278010277433
192.0,2.0685509938002133,4.805295219054415,2.1660763473610056,5.118751807866098
193.0,2.068234754042766,4.806692705029225,2.165738341911989,5.120222229377861
194.0,2.067920048336759,4.808087065294104,2.165401966159088,5.121689295029454
195.0,2.067606866732715,4.809478317928224,2.165067209191166,5.123153024851701
196.0,2.067295199372208,4.81086648085324,2.164734060202381,5.124613438691832
197.0,2.066985036486766,4.812251571835116,2.1644025084908285,5.126070556215768
198.0,2.066676368396787,4.813633608485927,2.164072543457192,5.12752439691037
199.0,2.066369185510475,4.815012608265636,2.163744154603431,5.128974980085643
200.0,2.066063478322788,4.8163885884838455,2.108327612385044,4.913932565613077
201.0,2.0657592374144014,4.817761566301519,2.107997329883017,4.91536346501748
