t,H,L,aH,aL
261.0,1.880759339873081,5.349666463096041,1.9485514511800133,5.536971832589339
262.0,1.8805169436461056,5.351152457285811,1.9482888458554366,5.538513554642885
263.0,1.880276059667859,5.352634531623192,1.948027809807329,5.540051234435351
264.0,1.8800366764980347,5.354112712902874,1.9477683313140155,5.541584899240228
265.0,1.879798782819112,5.355587027642553,1.9475103987783093,5.543114576052451
266.0,1.8795623674346047,5.357057502086756,1.947254000725755,5.544640291592201
267.0,1.879327419267353,5.358524162210603,1.9469991258029076,5.54616207230865
268.0,1.87909392735783,5.359987033723511,1.9467457627756406,5.547679944383633
269.0,1.878861880862492,5.36144614207282,1.9464939005274826,5.549193933735269
270.0,1.8786312690521485,5.362901512447367,1.9462435280579844,5.550704066021516
271.0,1.878402081310367,5.364353169780999,1.9459946344811125,5.552210366643655
272.0,1.8781743071319004,5.365801138756022,1.9457472090236725,5.553712860749735
273.0,1.877947936121144,5.367245443806593,1.9455012410237553,5.55521157323795
274.0,1.8777229579906207,5.368686109122055,1.9452567199292172,5.556706528759956
275.0,1.8774993625594885,5.370123158650218,1.9450136352961789,5.558197751724136
276.0,1.877277139752077,5.37155661610058,1.9447719767875526,5.5596852662988185
277.0,1.8770562795964485,5.372986504947501,1.944531734171597,5.561169096415425
278.0,1.87683677222298,5.374412848433314,1.94429289732049,5.562649265771586
279.0,1.8766186078629756,5.375835669571399,1.9440554562089325,5.564125797834192
280.0,1.876401776847296,5.377254991149187,1.9438194009127716,5.565598715842398
281.0,1.876186269605015,5.378670835731138,1.9435847216076467,5.567068042810584
282.0,1.8759720766620989,5.380083225661645,1.9433514085676613,5.568533801531256
283.0,1.8757591886401053,5.381492183067909,1.943119452164072,5.569996014577909
284.0,1.8755475962549049,5.38289772986276,1.942888842864005,5.571454704307852
285.0,1.8753372903154255,5.384299887747433,1.9426595712291888,5.572909892864957
286.0,1.8751282617224168,5.385698678214296,1.9424316279147091,5.574361602182404
287.0,1.8749205014672323,5.387094122549539,1.9422050036677878,5.575809853985349
288.0,1.874714000630637,5.3884862418358175,1.9419796893265744,5.577254669793566
289.0,1.8745087503816305,5.389875056954852,1.9417556758189651,5.578696070924048
290.0,1.8743047419762888,5.391260588589989,1.9415329541614372,5.580134078493557
291.0,1.8741019667566288,5.392642857228716,1.9413115154579,5.58156871342114
292.0,1.8739004161494888,5.394021883165144,1.941091350898569,5.5829999964306065
293.0,1.873700081665428,5.395397686502443,1.940872451758856,5.58442794805296
294.0,1.8735009548976405,5.396770287155246,1.9406548093982767,5.585852588628804
295.0,1.8733030275208928,5.398139704852008,1.9404384152593757,5.587273938310697
296.0,1.8731062912904732,5.399505959137335,1.94022326086667,5.588692017065479
297.0,1.8729107380411625,5.400869069374271,1.9400093378256074,5.59010684467656
298.0,1.8727163596862144,5.402229054746552,1.939796637821542,5.591518440746173
299.0,1.872523148216361,5.403585934260824,1.939585152618727,5.592926824697589
300.0,1.872331095698826,5.40493972674883,1.9393748740593229,5.594332015777307
301.0,1.872140194276358,5.406290450869556,1.9391657940624192,5.595734033057202
302.0,1.8719504361662789,5.407638125111352,1.938957904623073,5.59713289543664
303.0,1.871761813659544,5.408982767794014,1.9387511978113643,5.59852862164457
304.0,1.8715743191198215,5.410324397070839,1.9385456657714635,5.5999212302415735
305.0,1.871387944982584,5.411663030930644,1.9383413007207124,5.60131073962189
306.0,1.8712026837542104,5.41299868719976,1.9381380949487237,5.602697168015406
307.0,1.87101852801111,5.414331383543991,1.9379360408164896,5.604080533489624
308.0,1.870835470398854,5.415661137470543,1.937735130755506,5.605460853951591
309.0,1.87065350363132,5.416987966329928,1.9375353572669123,5.606838147149805
310.0,1.870472620489855,5.418311887317839,1.9373367129206407,5.608212430676091
311.0,1.870292813822445,5.419632917476991,1.9371391903545798,5.6095837219674465
312.0,1.8701140765429016,5.420951073698943,1.9369427822737522,5.610952038307868
313.0,1.86993640163006,5.422266372725883,1.9367474814495007,5.612317396830144
314.0,1.869759782126986,5.423578831152399,1.9365532807186934,5.613679814517616
315.0,1.8695842111402012,5.424888465427212,1.936360172982933,5.61503930820593
316.0,1.869409681838915,5.4261952918548895,1.936168151207784,5.6163958945847465
317.0,1.869236187454268,5.427499326597535,1.9359772084220075,5.617749590199433
318.0,1.86906372127859,5.428800585676446,1.9357873377168116,5.619100411452738
319.0,1.8688922766646685,5.4300990849737545,1.935598532245105,5.62044837460642
320.0,1.8687218470250235,5.431394840234042,1.9354107852207743,5.621793495782878
321.0,1.8685524258312,5.432687867065931,1.935224089917958,5.623135790966744
322.0,1.8683840066130653,5.433978180943647,1.9350384396703408,5.624475276006456
323.0,1.868216582958121,5.435265797208573,1.9348538278704552,5.625811966615804
324.0,1.8680501485108212,5.436550731070763,1.9346702479689928,5.627145878375465
325.0,1.8678846969719043,5.437832997610448,1.934487693474125,5.628477026734506
326.0,1.8677202220977305,5.439112611779515,1.9343061579508383,5.6298054270118705
327.0,1.8675567176996344,5.440389588402964,1.934125635020271,5.631131094397839
328.0,1.8673941776432808,5.441663942180349,1.9339461183590667,5.632454043955477
329.0,1.867232595848038,5.442935687687189,1.9337676016987353,5.633774290622055
330.0,1.8670719662863484,5.444204839376371,1.9335900788250195,5.635091849210456
331.0,1.8669122829831208,5.445471411579525,1.9334135435772766,5.636406734410552
332.0,1.8667535400151232,5.44673541850838,1.933237989847863,5.637718960790574
333.0,1.866595731510387,5.447996874256108,1.9330634115815326,5.639028542798458
334.0,1.86643885164762,5.44925579279864,1.9328898027748387,5.640335494763166
335.0,1.8662828946556265,5.450512187995969,1.9327171574755506,5.641639830896
336.0,1.8661278548127376,5.451766073593434,1.932545469782071,5.642941565291887
337.0,1.865973726446248,5.453017463222985,1.9323747338428692,5.644240711930658
338.0,1.8658205039318605,5.454266370404436,1.9322049438559161,5.645537284678299
339.0,1.865668181693139,5.455512808546687,1.9320360940681294,5.646831297288188
340.0,1.865516754200972,5.456756790948948,1.9318681787748289,5.648122763402319
341.0,1.8653662159730369,5.457998330801928,1.9317011923191962,5.649411696552505
342.0,1.8652165615732776,5.459237441189025,1.9315351290917415,5.650698110161567
343.0,1.8650677856113895,5.460474135087483,1.9313699835297808,5.651982017544507
344.0,1.8649198827423064,5.461708425369547,1.9312057501169186,5.653263431909659
345.0,1.8647728476657,5.4629403248035935,1.9310424233825372,5.654542366359837
346.0,1.864626675125482,5.464169846055249,1.9308799979012945,5.655818833893457
347.0,1.8644813599093195,5.465397001688495,1.9307184682926255,5.657092847405646
348.0,1.864336896848148,5.4666218041667545,1.9305578292202576,5.658364419689341
349.0,1.8641932808156996,5.4678442658539685,1.930398075391722,5.659633563436367
350.0,1.8640505067280304,5.469064399015652,1.9302392015578824,5.660900291238507
351.0,1.8639085695430624,5.470282215819942,1.9300812025124625,5.66216461558855
352.0,1.8637674642601227,5.471497728338626,1.9299240730915834,5.663426548881336
353.0,1.8636271859194973,5.472710948548165,1.9297678081733072,5.664686103414775
354.0,1.863487729601984,5.473921888330691,1.9296124026771841,5.665943291390862
355.0,1.863349090428456,5.4751305594750015,1.9294578515638103,5.667198124916675
356.0,1.8632112635594291,5.47633697367754,1.9293041498343861,5.66845061600536
357.0,1.8630742441946369,5.477541142543356,1.9291512925302843,5.669700776577102
358.0,1.8629380275726075,5.478743077587061,1.9289992747326221,5.670948618460091
359.0,1.8628026089702503,5.479942790233766,1.9288480915618407,5.672194153391461
360.0,1.862667983702448,5.481140291820012,1.9286977381772874,5.673437393018228
361.0,1.862534147121648,5.482335593594684,1.9285482097768063,5.674678348898221
362.0,1.8624010946174692,5.483528706719914,1.9283995015963318,5.675917032500981
363.0,1.8622688216163048,5.484719642271978,1.9282516089094899,5.6771534552086695
364.0,1.862137323580936,5.485908411242169,1.9281045270272021,5.6783876283169565
365.0,1.8620065960101475,5.487095024537674,1.9279582512972973,5.679619563035888
366.0,1.8618766344383495,5.488279492982427,1.9278127771041267,5.680849270490765
367.0,1.861747434435208,5.489461827317958,1.927668099868183,5.682076761722989
368.0,1.8616189916052703,5.49064203820423,1.9275242150457288,5.68330204769091
369.0,1.8614913015876084,5.491820136220467,1.9273811181284237,5.684525139270659
370.0,1.861364360055454,5.4929961318659615,1.9272388046429607,5.68574604725697
371.0,1.8612381627158487,5.49417003556089,1.927097270150707,5.686964782363993
372.0,1.8611127053092944,5.4953418576471,1.9269565102473454,5.688181355226099
373.0,1.8609879836094032,5.496511608388899,1.9268165205625263,5.689395776398667
