t,H,L,1H,1L,2H,2L,3H,3L,4H,4L,5H,5L,6H,6L,7H,7L,8H,8L,9H,9L,10H,10L,aH,aL
8.25,2.1800042407346143,4.439961941185633,2.2977922042856926,4.589501139067471,2.3002654568831793,4.5968213003258915,2.287624448160729,4.58830476862571,2.3013299354946626,4.600738754977862,2.3141549519789812,4.599918312281923,2.2981803409759025,4.574306865817071,2.3268783173609267,4.588218950007148,2.288920040419585,4.608287541694845,2.3125929845758786,4.597613946976009,2.3144965238285864,4.592365376233936,2.3042235203964125,4.593607695600786
8.5,2.180004269208338,4.439960828726663,2.2978828025440188,4.589260939329102,2.3003595066347886,4.596572245446673,2.287729434984606,4.58803501170713,2.3014262405544543,4.600484108797028,2.314230050798321,4.599707471016616,2.2982550967066153,4.574102787774552,2.3269198081885207,4.588078947032241,2.2890424771856743,4.607976573618399,2.3126682533601057,4.597403308350477,2.314563273085452,4.592173359954319,2.3043076944042555,4.593379475302653
8.75,2.180004291916368,4.439959718423294,2.2979730137129053,4.58902158173165,2.3004531551525664,4.596324065590188,2.2878339944933956,4.587766194535617,2.3015221356177706,4.60023035815515,2.3143048041778225,4.599497372799263,2.2983295209777923,4.573899422458421,2.3269610712709965,4.587939421652372,2.289164427772048,4.607666688151795,2.312743177351501,4.597193411467064,2.3146297073399986,4.591982017125009,2.3043915007866795,4.593152053366653
9.0,2.180004308868587,4.4399586102549975,2.2980628390513496,4.588783063304035,2.3005464037363117,4.596076757674303,2.2879381280131077,4.587498313905158,2.301617622008281,4.599977499903306,2.3143792133053993,4.599288014894952,2.2984036149054,4.5736967672958215,2.327002107458715,4.587800371996058,2.2892858936304763,4.607357881683452,2.3128177577328137,4.596984253601602,2.3146958276945804,4.591791345237137,2.304474940753644,4.5929254269495825
9.25,2.180004320074848,4.439957504201312,2.2981522798154703,4.588545381083719,2.3006392536829186,4.595830318625671,2.2880418368671256,4.587231366618328,2.3017127010467457,4.59972553090149,2.314453279365836,4.599079394577293,2.2984773796025317,4.573494819721741,2.3270429175992553,4.587661796198456,2.289406876210316,4.607050150610847,2.312891995683691,4.596775832038383,2.3147616352484857,4.591601341789885,2.304558015512238,4.592699593216581
9.5,2.180004325544973,4.439956400241841,2.298241337258504,4.588308532116697,2.300731706286373,4.595584745379715,2.288145122376202,4.586965349486284,2.3018073740510094,4.599474448018595,2.31452700354079,4.598871509128399,2.298550816179411,4.573293577178997,2.3270835025374197,4.587523692401347,2.2895273769585005,4.6067434913405165,2.312965892380676,4.5965681440701465,2.3148271310979367,4.591412004290467,2.304640726266682,4.592474549341117
9.75,2.180004325288753,4.4399552983562565,2.2983300126308035,4.588072513457481,2.3008237628377484,4.595340034880619,2.288247985858452,4.5867002593287545,2.3019016423359995,4.599224248132409,2.3146003870087903,4.598664355838872,2.2986239257433883,4.57309303711822,2.3271238631152396,4.587386058753112,2.289647397319532,4.606437900288046,2.313039448997211,4.596361186998063,2.314892316336093,4.591223330254114,2.304723074218326,4.5922502925049695
10.0,2.180004319315949,4.439954198524296,2.2984183071798334,4.5878373221690945,2.3009154246252037,4.595096184081315,2.288350428629348,4.586436092974035,2.301995507213721,4.598974928129601,2.3146734309452417,4.598457932007785,2.298696709398946,4.572893196997844,2.327164000171982,4.587248893408717,2.289766938735469,4.6061333738780705,2.313112666703635,4.596154958131721,2.3149571920530536,4.591035317204058,2.3048050605656436,4.592026819898225
10.25,2.180004307636291,4.439953100725761,2.2985062221501704,4.587602955323055,2.30100669293398,4.594853189943479,2.288452452001714,4.586172847258977,2.3020889699932536,4.59872648490571,2.3147461365224227,4.598252234942673,2.298769168247695,4.572694054284092,2.327203914544155,4.587112194529696,2.2898860026459187,4.605829908544272,2.313185546667188,4.595949454789106,2.3150217593358597,4.590847962671514,2.3048866865042354,4.591804128719258
10.5,2.180004290259479,4.43995200494052,2.298593758783498,4.587369409999366,2.3010975690463966,4.594611049437511,2.288554057285722,4.585910519028985,2.3021820319807484,4.598478915365138,2.314818504909488,4.598047261959507,2.2988413033883783,4.57249560645096,2.3272436070655114,4.586975960284128,2.290004590488027,4.605527500729372,2.313258090052009,4.595744674296593,2.3150860192684966,4.590661264195664,2.3049679532268277,4.591582216174722
10.75,2.1800042671951827,4.4399509111485065,2.298680918318608,4.587136683286506,2.301188054241849,4.59436975954253,2.2886552457888834,4.585649105138002,2.3022746944794235,4.598232216421134,2.3148905372724684,4.597843010382686,2.298913115916871,4.572297850980202,2.327283078567058,4.586840188846622,2.290122703696469,4.605226146885129,2.31333029801914,4.5955406139889226,2.315149972931896,4.5904752193236416,2.3050488619232663,4.5913610794795385
11.0,2.1800042384530416,4.439949819329719,2.2987677019913937,4.586904772281414,2.301278149796805,4.594129317246357,2.2887560188160463,4.585388602448508,2.302366958789561,4.597986384995784,2.314962234774273,4.597639477545021,2.2989846069261803,4.57210078536132,2.327322329877059,4.5867048783983,2.2902403437034393,4.6049258434723335,2.313402171726523,4.5953372712091936,2.315213621403939,4.590289825610513,2.305129413780522,4.591140715856874
