t,H,L,1H,1L,2H,2L,3H,3L,4H,4L,5H,5L,6H,6L,7H,7L,8H,8L,9H,9L,10H,10L,aH,aL
579.25,2.171463916229197,4.430715330428079,2.2646418361146883,4.443582865477573,2.2447844199299465,4.410617539406188,2.2729083529787717,4.456521579827879,2.266864517689024,4.446874650025281,2.2652836267315317,4.443819451182136,2.2353181000074764,4.397620524861361,2.244301679232742,4.410621609507602,2.2487452151718244,4.419065645811328,2.257008084103886,4.43065100058579,2.2503699607160637,4.420531271234468,2.2550225792675955,4.427990613791961
579.5,2.171457262152689,4.430707141234944,2.2646249838837975,4.443562777826426,2.244768078037032,4.410603529667166,2.2728905024597745,4.456500627107773,2.266847205744712,4.4468547496448,2.265265912420143,4.443801007480502,2.235304701305879,4.397603460622924,2.2442861522538387,4.410605994536939,2.2487306384570847,4.419046362126958,2.2569911568602024,4.430633859763811,2.2503541103128253,4.4205141827550705,2.255006344173529,4.427972655153237
579.75,2.171450605774324,4.430698948414109,2.2646081336994732,4.44354267790913,2.2447517432581,4.410589496280321,2.2728726549022875,4.456479660566813,2.266829896856028,4.446834834988502,2.2652482033461223,4.443782544889827,2.2352913016370834,4.3975863892361815,2.2442706293939643,4.4105903621448554,2.248716060608144,4.419027072165601,2.2569742347288115,4.430616699965761,2.2503382631602173,4.420497078909583,2.2549901121590232,4.427954681705658
580.0,2.17144394709428,4.430690751965852,2.2645912855453574,4.443522565760382,2.2447354155570314,4.4105754393215335,2.272854810286531,4.456458680246748,2.2668125910027097,4.446814906099184,2.2652304994806345,4.443764063470716,2.2352779009955155,4.3975693107135445,2.2442551106284565,4.410574712383449,2.2487014816204853,4.419007775937405,2.256957317681313,4.430599521251406,2.2503224192369666,4.420479959743017,2.2549738832035,4.427936693492739
580.25,2.171437286112736,4.43068255189045,2.2645744394051572,4.44350244141475,2.2447190948978473,4.410561358866394,2.272836968592804,4.456437686189165,2.2667952881645754,4.4467949630194745,2.265212800794958,4.443745563283535,2.235264499375621,4.397552225067379,2.244239595932748,4.410559045304621,2.248686901489609,4.418988473452475,2.256940405689419,4.430582323680285,2.250306578521884,4.420462825300212,2.2549576572864622,4.42791869055783
580.5,2.171430622829869,4.430674348188179,2.2645575952626444,4.443482304906661,2.2447027812447087,4.410547254990204,2.2728191298014857,4.456416678435486,2.266777988321524,4.446775005791835,2.2651951072604857,4.443727044388417,2.2352510967718695,4.397535132310006,2.2442240852823656,4.410543360960074,2.2486723202110332,4.418969164720884,2.256923498724952,4.4305651073117005,2.2502907409938615,4.420445675625836,2.2549414343874927,4.42790067294411
580.75,2.171423957245858,4.4306661408593175,2.264540753101655,4.443462156270414,2.244686474561914,4.410533127767979,2.2728012938930324,4.45639565702697,2.2667606914535336,4.446755034458563,2.2651774188487233,4.443708506845258,2.2352376931787505,4.397518032453701,2.244208578652932,4.410527659401318,2.248657737780295,4.418949849752663,2.2569065967598445,4.430547872204729,2.250274906631874,4.420428510764387,2.2549252144862555,4.427882640694598
581.0,2.171417289360881,4.430657929904141,2.264523912906089,4.443441995540171,2.244670174813901,4.410518977274446,2.272783460847979,4.456374622004714,2.2667433975406626,4.446735049061789,2.26515973553129,4.44368995071372,2.235224288590776,4.397500925510694,2.2441930760201636,4.410511940679663,2.2486431541929486,4.41893052855781,2.25688969976614,4.430530618418218,2.2502590754149785,4.42041133076019,2.2549089975624925,4.427864593852141
581.25,2.1714106191751155,4.430649715322929,2.2645070746599103,4.443421822749963,2.244653881965244,4.410504803584048,2.2727656306469384,4.456353573409652,2.2667261065630475,4.446715049643481,2.2651420572799164,4.443671376053232,2.2352108830024786,4.397483811493171,2.24417757735987,4.4104962048462255,2.248628569444566,4.418911201146283,2.256872807715991,4.430513346010787,2.2502432473223126,4.420394135657405,2.254892783596027,4.427846532459425
581.5,2.17140394668874,4.430641497115956,2.2644902383471464,4.443401637933689,2.244637595980655,4.410490606770942,2.2727478032706006,4.456332511282559,2.2667088185009043,4.4466950362454405,2.265124384066446,4.4436527829229915,2.235197476408413,4.397466690413272,2.2441620826479545,4.410480451951929,2.2486139835307366,4.418891867528004,2.2568559205816596,4.4304960550408286,2.250227422333096,4.42037692550002,2.2548765725667614,4.427828456558968
581.75,2.1713972719019314,4.4306332752835,2.264473403951888,4.443381441125116,2.2446213168249827,4.410476386909004,2.2727299786997333,4.456311435664048,2.266691533334528,4.44667500890931,2.2651067158628337,4.443634171381962,2.2351840688031546,4.397449562283095,2.244146591860414,4.410464682047502,2.2485993964470685,4.418872527712857,2.2568390383355172,4.430478745566511,2.250211600426628,4.420359700331855,2.2548603644546747,4.4278103661931265
