t,H,L
0.0,0.68,7.44
1.0,0.6802942767826136,7.439987206765805
2.0,0.680588477165433,7.4399744136396055
3.0,0.6808826011483068,7.439961620621547
4.0,0.6811766487310831,7.439948827711776
5.0,0.68147061991361,7.439936034910436
6.0,0.6817645146957357,7.439923242217674
7.0,0.6820583330773083,7.4399104496336355
8.0,0.6823520750581759,7.439897657158467
9.0,0.6826457406381864,7.439884864792316
10.0,0.6829393298171879,7.439872072535328
11.0,0.6832328425950283,7.439859280387651
12.0,0.6835262789715556,7.439846488349431
13.0,0.6838196389466177,7.439833696420816
14.0,0.6841129225200623,7.439820904601954
15.0,0.6844061296917373,7.439808112892993
16.0,0.6846992604614905,7.4397953212940795
17.0,0.6849923148291697,7.439782529805363
18.0,0.6852852927946224,7.4397697384269925
19.0,0.6855781943576964,7.439756947159116
20.0,0.6858710195182394,7.439744156001882
21.0,0.6861637682760988,7.43973136495544
22.0,0.6864564406311223,7.439718574019941
23.0,0.6867490365831574,7.439705783195532
24.0,0.6870415561320516,7.439692992482366
25.0,0.6873339992776523,7.4396802018805905
26.0,0.6876263660198069,7.439667411390357
27.0,0.6879186563583628,7.439654621011816
28.0,0.6882108702931673,7.439641830745118
29.0,0.6885030078240678,7.439629040590415
30.0,0.6887950689509115,7.439616250547856
31.0,0.6890870536735456,7.439603460617595
32.0,0.6893789619918174,7.439590670799782
33.0,0.6896707939055738,7.43957788109457
34.0,0.6899625494146623,7.439565091502111
35.0,0.6902542285189297,7.439552302022557
36.0,0.6905458312182231,7.439539512656061
37.0,0.6908373575123895,7.439526723402775
38.0,0.6911288074012759,7.439513934262853
39.0,0.6914201808847292,7.439501145236448
40.0,0.6917114779625964,7.4394883563237135
41.0,0.6920026986347242,7.439475567524804
42.0,0.6922938429009595,7.439462778839872
43.0,0.692584910761149,7.439449990269074
44.0,0.6928759022151396,7.439437201812562
45.0,0.693166817262778,7.439424413470491
46.0,0.6934576559039106,7.439411625243018
47.0,0.6937484181383844,7.439398837130296
48.0,0.6940391039660457,7.439386049132482
49.0,0.6943297133867412,7.43937326124973
50.0,0.6946202464003175,7.439360473482196
51.0,0.694910703006621,7.439347685830037
52.0,0.695201083205498,7.439334898293408
53.0,0.6954913869967951,7.439322110872467
54.0,0.6957816143803587,7.439309323567371
55.0,0.696071765356035,7.439296536378275
56.0,0.6963618399236703,7.439283749305337
57.0,0.6966518380831109,7.439270962348716
58.0,0.696941759834203,7.439258175508567
59.0,0.6972316051767928,7.43924538878505
60.0,0.6975213741107265,7.439232602178322
61.0,0.6978110666358501,7.439219815688541
62.0,0.6981006827520098,7.439207029315867
63.0,0.6983902224590515,7.439194243060458
64.0,0.6986796857568213,7.439181456922473
65.0,0.6989690726451651,7.439168670902071
66.0,0.6992583831239287,7.439155884999412
67.0,0.6995476171929582,7.439143099214656
68.0,0.6998367748520993,7.439130313547961
69.0,0.7001258561011978,7.43911752799949
70.0,0.7004148609400995,7.439104742569402
71.0,0.7007037893686502,7.439091957257857
72.0,0.7009926413866955,7.439079172065018
73.0,0.7012814169940811,7.439066386991044
74.0,0.7015701161906526,7.439053602036097
75.0,0.7018587389762555,7.439040817200339
76.0,0.7021472853507355,7.439028032483931
77.0,0.7024357553139379,7.439015247887036
78.0,0.7027241488657082,7.439002463409815
79.0,0.703012466005892,7.4389896790524315
80.0,0.7033007067343344,7.438976894815048
81.0,0.703588871050881,7.438964110697827
82.0,0.7038769589553769,7.438951326700933
83.0,0.7041649704476676,7.438938542824529
84.0,0.7044529055275981,7.438925759068777
85.0,0.7047407641950136,7.438912975433842
86.0,0.7050285464497594,7.438900191919889
87.0,0.7053162522916805,7.438887408527081
88.0,0.705603881720622,7.438874625255583
89.0,0.705891434736429,7.43886184210556
90.0,0.7061789113389464,7.438849059077176
91.0,0.7064663115280192,7.438836276170599
92.0,0.7067536353034923,7.438823493385991
