t,H,L
0.0,0.68,5.44
1.0,0.6802999193835491,5.44000061144186
2.0,0.6805997615452534,5.4400012250028755
3.0,0.6808995264842548,5.440001840688108
4.0,0.6811992141996934,5.440002458502626
5.0,0.6814988246907078,5.4400030784515065
6.0,0.6817983579564344,5.440003700539834
7.0,0.6820978139960082,5.440004324772702
8.0,0.6823971928085624,5.4400049511552115
9.0,0.6826964943932283,5.440005579692471
10.0,0.6829957187491356,5.440006210389598
11.0,0.683294865875412,5.440006843251716
12.0,0.6835939357711838,5.44000747828396
13.0,0.6838929284355751,5.4400081154914695
14.0,0.6841918438677088,5.440008754879394
15.0,0.6844906820667055,5.440009396452892
16.0,0.6847894430316842,5.4400100402171265
17.0,0.6850881267617622,5.4400106861772715
18.0,0.685386733256055,5.440011334338509
19.0,0.6856852625136765,5.440011984706028
20.0,0.6859837145337383,5.440012637285026
21.0,0.6862820893153508,5.440013292080708
22.0,0.6865803868576223,5.4400139490982875
23.0,0.6868786071596595,5.440014608342986
24.0,0.6871767502205672,5.440015269820035
25.0,0.6874748160394484,5.440015933534669
26.0,0.6877728046154044,5.440016599492136
27.0,0.6880707159475346,5.44001726769769
28.0,0.6883685500349367,5.440017938156592
29.0,0.6886663068767066,5.440018610874112
30.0,0.6889639864719385,5.44001928585553
31.0,0.6892615888197244,5.44001996310613
32.0,0.6895591139191551,5.440020642631207
33.0,0.6898565617693192,5.4400213244360645
34.0,0.6901539323693037,5.440022008526012
35.0,0.6904512257181935,5.440022694906368
36.0,0.6907484418150721,5.44002338358246
37.0,0.6910455806590209,5.440024074559623
38.0,0.6913426422491196,5.440024767843199
39.0,0.691639626584446,5.44002546343854
40.0,0.6919365336640763,5.440026161351006
41.0,0.6922333634870846,5.440026861585963
42.0,0.6925301160525437,5.440027564148787
43.0,0.6928267913595239,5.440028269044861
44.0,0.6931233894070941,5.440028976279577
45.0,0.6934199101943213,5.4400296858583355
46.0,0.6937163537202706,5.440030397786544
47.0,0.6940127199840055,5.44003111206962
48.0,0.6943090089845875,5.440031828712986
49.0,0.6946052207210762,5.440032547722075
50.0,0.6949013551925296,5.4400332691023285
51.0,0.6951974123980037,5.4400339928591945
52.0,0.6954933923365527,5.44003471899813
53.0,0.695789295007229,5.4400354475246
54.0,0.6960851204090831,5.440036178444079
55.0,0.6963808685411639,5.440036911762047
56.0,0.6966765394025181,5.440037647483995
57.0,0.6969721329921907,5.440038385615419
58.0,0.6972676493092251,5.440039126161826
59.0,0.6975630883526627,5.44003986912873
60.0,0.6978584501215428,5.440040614521654
61.0,0.6981537346149032,5.440041362346127
62.0,0.6984489418317796,5.4400421126076886
63.0,0.6987440717712062,5.440042865311885
64.0,0.6990391244322149,5.440043620464273
65.0,0.6993340998138362,5.440044378070414
66.0,0.6996289979150984,5.44004513813588
67.0,0.699923818735028,5.4400459006662505
68.0,0.7002185622726498,5.440046665667114
69.0,0.7005132285269866,5.440047433144066
70.0,0.7008078174970596,5.4400482031027115
71.0,0.7011023291818876,5.440048975548661
72.0,0.7013967635804882,5.440049750487538
73.0,0.7016911206918766,5.440050527924969
74.0,0.7019854005150664,5.440051307866592
75.0,0.7022796030490693,5.440052090318053
76.0,0.7025737282928951,5.440052875285005
77.0,0.7028677762455516,5.440053662773109
78.0,0.703161746906045,5.440054452788036
79.0,0.7034556402733796,5.440055245335464
80.0,0.7037494563465575,5.440056040421079
81.0,0.7040431951245791,5.440056838050576
82.0,0.7043368566064432,5.440057638229658
83.0,0.7046304407911462,5.440058440964036
84.0,0.7049239476776831,5.4400592462594295
85.0,0.7052173772650466,5.440060054121566
86.0,0.7055107295522279,5.440060864556181
87.0,0.7058040045382161,5.44006167756902
88.0,0.7060972022219985,5.440062493165834
89.0,0.7063903226025603,5.440063311352384
90.0,0.7066833656788851,5.440064132134439
91.0,0.7069763314499544,5.4400649555177765
92.0,0.707269219914748,5.440065781508181
93.0,0.7075620310722436,5.440066610111447
94.0,0.707854764921417,5.440067441333376
95.0,0.7081474214612423,5.440068275179778
96.0,0.7084400006906916,5.440069111656472
97.0,0.708732502608735,5.440069950769284
98.0,0.7090249272143407,5.4400707925240495
99.0,0.7093172745064753,5.4400716369266116
100.0,0.7096095444841032,5.440072483982822
101.0,0.7099017371461869,5.44007333369854
102.0,0.710193852491687,5.4400741860796336
103.0,0.7104858905195623,5.44007504113198
104.0,0.7107778512287697,5.440075898861463
105.0,0.711069734618264,5.440076759273976
106.0,0.7113615406869981,5.440077622375419
107.0,0.7116532694339233,5.440078488171704
108.0,0.7119449208579886,5.440079356668746
109.0,0.7122364949581412,5.440080227872473
110.0,0.7125279917333267,5.440081101788818
111.0,0.7128194111824883,5.440081978423725
112.0,0.7131107533045674,5.440082857783144
113.0,0.7134020180985036,5.440083739873035
114.0,0.7136932055632345,5.440084624699365
115.0,0.7139843156976958,5.4400855122681095
116.0,0.7142753485008213,5.440086402585253
117.0,0.7145663039715427,5.440087295656788
118.0,0.71485718210879,5.440088191488715
119.0,0.7151479829114911,5.440089090087043
120.0,0.715438706378572,5.44008999145779
121.0,0.7157293525089568,5.440090895606981
122.0,0.7160199213015676,5.440091802540651
123.0,0.7163104127553246,5.440092712264841
124.0,0.7166008268691461,5.440093624785602
